branch,layer,ctype,r_obs,p_value,n_perm_used,p_adjusted,reject_H0,p_value_original,unique_mismatch_extreme_count,n_unique_mismatch
within_layer__clr_false__thickness_relative,l3,L5 IT,-0.1011930595512057,0.8333333333333334,600,0.8786231884057972,False,0.800332778702163,4,5
within_layer__clr_false__thickness_relative,l3,L5/6 NP,0.1788236683319231,0.3333333333333333,600,0.7348484848484848,False,0.2013311148086522,1,5
within_layer__clr_false__thickness_relative,l3,L6 CT,0.1689731464143092,0.3333333333333333,600,0.7348484848484848,False,0.2013311148086522,1,5
within_layer__clr_false__thickness_relative,l3,L6 IT,-0.1207733715960939,0.5,600,0.8083333333333333,False,0.4009983361064891,2,5
within_layer__clr_false__thickness_relative,l3,L6 IT Car3,0.2713480296459344,0.16666666666666666,600,0.7348484848484848,False,0.0016638935108153,0,5
within_layer__clr_false__thickness_relative,l3,L6b,0.2995925331339443,0.16666666666666666,600,0.7348484848484848,False,0.0016638935108153,0,5
within_layer__clr_false__thickness_relative,l3,Lamp5,0.1006160690105476,0.6666666666666666,600,0.850877192982456,False,0.6006655574043261,3,5
within_layer__clr_false__thickness_relative,l3,Lamp5_Lhx6,0.2548326012936139,0.3333333333333333,600,0.7348484848484848,False,0.2013311148086522,1,5
within_layer__clr_false__thickness_relative,l3,Micro-PVM,-0.1256316179083137,0.8333333333333334,600,0.8786231884057972,False,0.800332778702163,4,5
within_layer__clr_false__thickness_relative,l3,OPC,-0.2342098535854976,0.8333333333333334,600,0.8786231884057972,False,0.800332778702163,4,5
within_layer__clr_false__thickness_relative,l3,Oligo,-0.0012177774127326,0.6666666666666666,600,0.850877192982456,False,0.6006655574043261,3,5
within_layer__clr_false__thickness_relative,l3,Pax6,-0.0669359062786791,0.8333333333333334,600,0.8786231884057972,False,0.800332778702163,4,5
within_layer__clr_false__thickness_relative,l3,Pvalb,-0.2000926242929062,0.8333333333333334,600,0.8786231884057972,False,0.800332778702163,4,5
within_layer__clr_false__thickness_relative,l3,Sncg,0.1509628021002008,0.8333333333333334,600,0.8786231884057972,False,0.800332778702163,4,5
within_layer__clr_false__thickness_relative,l3,Sst,0.384828503203568,0.3333333333333333,600,0.7348484848484848,False,0.2013311148086522,1,5
within_layer__clr_false__thickness_relative,l3,Vip,0.397084288639949,0.3333333333333333,600,0.7348484848484848,False,0.2013311148086522,1,5
within_layer__clr_false__thickness_relative,l4,Astro,0.1761206072410666,0.3333333333333333,600,0.7348484848484848,False,0.2013311148086522,1,5
within_layer__clr_false__thickness_relative,l4,Chandelier,0.0087262859783272,0.5,600,0.8083333333333333,False,0.4009983361064891,2,5
within_layer__clr_false__thickness_relative,l4,Endo,-0.0371740750283449,0.5,600,0.8083333333333333,False,0.4009983361064891,2,5
within_layer__clr_false__thickness_relative,l4,L2/3 IT,0.5001501512093417,0.16666666666666666,600,0.7348484848484848,False,0.0016638935108153,0,5
within_layer__clr_false__thickness_relative,l4,L4 IT,0.3576958510263252,0.3333333333333333,600,0.7348484848484848,False,0.2013311148086522,1,5
within_layer__clr_false__thickness_relative,l4,L5 ET,0.3343140539324836,0.16666666666666666,600,0.7348484848484848,False,0.0016638935108153,0,5
within_layer__clr_false__thickness_relative,l4,L5 IT,0.2327196264480026,0.3333333333333333,600,0.7348484848484848,False,0.2013311148086522,1,5
within_layer__clr_false__thickness_relative,l4,L5/6 NP,0.6487216495527641,0.16666666666666666,600,0.7348484848484848,False,0.0016638935108153,0,5
within_layer__clr_false__thickness_relative,l4,Lamp5,0.4670563846322956,0.16666666666666666,600,0.7348484848484848,False,0.0016638935108153,0,5
within_layer__clr_false__thickness_relative,l4,Lamp5_Lhx6,0.6170436703879112,0.16666666666666666,600,0.7348484848484848,False,0.0016638935108153,0,5
within_layer__clr_false__thickness_relative,l4,Micro-PVM,-0.1559401714965491,0.8333333333333334,600,0.8786231884057972,False,0.800332778702163,4,5
within_layer__clr_false__thickness_relative,l4,OPC,0.3126277892053845,0.16666666666666666,600,0.7348484848484848,False,0.0016638935108153,0,5
within_layer__clr_false__thickness_relative,l4,Oligo,0.5117795740298662,0.16666666666666666,600,0.7348484848484848,False,0.0016638935108153,0,5
within_layer__clr_false__thickness_relative,l4,Pax6,0.4950136992032297,0.16666666666666666,600,0.7348484848484848,False,0.0016638935108153,0,5
