,Astro_1,Astro_2,Chandelier_1,Endo_1,L2/3 IT_1,L2/3 IT_2,L2/3 IT_3,L2/3 IT_4,L2/3 IT_5,L2/3 IT_6,L2/3 IT_7,L2/3 IT_8,L4 IT_1,L4 IT_2,L4 IT_3,L5 ET_1,L5 IT_1,L5 IT_2,L5 IT_3,L5 IT_4,L5 IT_5,L5/6 NP_1,L5/6 NP_2,L6 CT_1,L6 CT_2,L6 IT Car3_1,L6 IT_1,L6 IT_2,L6 IT_3,L6b_1,L6b_2,L6b_3,Lamp5_1,Lamp5_2,Lamp5_Lhx6_1,Micro-PVM_1,Micro-PVM_2,OPC_1,Oligo_1,Oligo_2,Pax6_1,Pax6_2,Pvalb_1,Pvalb_2,Pvalb_3,Pvalb_4,Pvalb_5,Sncg_1,Sncg_2,Sncg_3,Sncg_4,Sst_1,Sst_10,Sst_2,Sst_3,Sst_4,Sst_5,Sst_6,Sst_7,Sst_8,Sst_9,VLMC_1,Vip_1,Vip_2,Vip_3,Vip_4,Vip_5,Vip_6,Vip_7,Vip_8,Vip_9
delta,0.010952867660898395,0.04874678469302977,0.031094759356011185,0.0030463885711530005,0.0031339707671253787,0.0034206925238643854,0.00653954920003537,0.032681890206486354,0.025408459798005923,0.03739718814903765,0.00562688673649275,0.033155075116986385,0.03684327774346093,0.011880307571749073,0.017548153313127746,0.007616052786267216,0.003586043275175442,0.012659366028724705,0.0242787200327152,0.005186508222321751,0.019326736228610263,0.041271072665126675,0.026704686241422283,0.014692549920881584,0.007532125925700229,0.012581002344895415,0.012033866766476551,0.007176182002542068,0.011075334956912927,0.01784063585283796,0.03206932213938866,0.015431488539155018,0.012924850703234673,0.003987221721035681,0.004926679798829171,0.014310074505317244,0.0049162965718588785,0.04742439210487562,0.003939022266618377,0.026944460539590088,0.01883899506962705,0.011759007701799135,0.0023617687169611257,0.008756765545899452,0.0288503364561043,0.0005762573934691561,0.00357171255381132,0.0037396077976932177,0.02374388470298811,0.00670851405236748,0.027471202688126847,0.00192061228373625,0.040340615822489004,0.013552944430052224,0.004619400684025614,0.004545736545922803,0.01932417913216623,8.754635245100266e-05,0.004010770507736682,0.014402196324744253,0.0070547892075155955,0.00727399617047222,0.0015168316750315868,0.011771872719270455,0.008041965127460825,0.0069446115498906,0.001074367542616204,0.0016024739015022417,0.005294764605843681,0.003744243136064826,0.008587086054182555
theta,0.019436833328952772,0.013910452793392775,0.035315260719675966,0.005236501353467439,0.004383031779560777,0.0015918819259820938,0.009420892361421344,0.03416940716523288,0.029337239082324645,0.030045969747577957,0.01348906476130339,0.024310818732524275,0.0008012962724050623,0.04264325773039407,0.015577344001962042,0.00909598664041283,0.014228243462654434,0.021698392714770188,0.026702149222511563,0.014713276541861088,0.013608617003951133,0.007568809513118883,0.002082358259457528,0.003484928725011915,0.004804822492757947,0.01430776547472227,0.011445685992363874,0.011545371786117323,0.020783544285601255,0.032090088592115706,0.050089523536304074,0.02081290682762174,0.02558144645529728,0.02384917967870529,0.0018284996163192885,0.01650909491312309,0.0038810503301149033,0.02391520687482239,0.0003464468292061768,0.002463183923327682,0.019280752463839635,0.002540390807791287,0.0025085057306272435,0.009501597343201119,0.01923857824031073,0.005397418773876333,0.0031454506491450087,0.01441124620364851,0.0075475041148210876,0.014586444887322313,0.0236396501316495,0.004435774912405841,0.015179161817034395,0.0035326287413813386,0.0025824834444844276,0.006435150741517485,0.011283574843303496,0.04503214186300547,0.0017584228052995293,0.01045963110070748,0.007251145536865663,0.014720653886579947,0.0007539425718785822,0.018387894801520983,0.02494523792686641,0.017678490610162124,0.01062777884314993,0.017948147724803867,0.00248757141737976,0.0033596848464508785,0.002237110770522344
alpha,0.021653773197906935,0.018204281344987347,0.01889032581652248,0.013767651574716953,0.0013576869340915796,0.019531522691255337,0.0069324919069223175,0.012169865596782575,0.005402034953730312,0.016604362908955596,0.01226373685592486,0.02785412886966367,0.062232943004245284,0.01588782882550502,0.0013950197509527637,0.018381742138670776,0.045549274108813056,0.004706473431513304,0.012196026369882176,0.035293969418054544,0.007402705186380009,0.006917329012429765,0.04079539076630085,0.007966266901225521,0.016167707442735785,0.020476485889715845,0.010924105705526169,0.015425010381858674,0.019259659323655302,0.01060718634296164,0.027094693024522006,0.004750405196908044,0.00902250627091514,0.0277736184448333,0.0061016079793692205,0.00684661920198904,0.0071255893738298,0.007636826352174892,0.00029764176723943986,0.0025095657506354896,0.015386253383803117,0.005718238514850143,0.03118956123565872,0.0004858953878377175,0.00282647506287205,0.016055430046479486,0.00966218539321327,0.0071265903203878685,0.025917796562960366,0.014632674147191679,0.003644485813391654,0.014330297898103148,0.010462000667200431,0.020067259296688688,0.019515757512144894,0.009271872167947259,0.002120811741910753,0.03525757435313486,0.008102624642376054,0.004457679088389637,0.005739939953191168,0.0014158161064160592,0.012669042716612913,0.011481175665394413,0.011666826282311377,0.011124784741144964,0.012102938334394272,0.02105850364620689,0.013577608265087492,0.017354098687674523,0.0002017423507212548
beta,0.018536612999111395,0.0015923980136876778,0.00817212865154935,0.01062409618744841,0.006466221550079879,0.0068942370417312765,0.0038297658906604457,0.032069403017284843,0.013765210678464377,0.06303483367015277,0.013100916624984749,0.0014265544327843945,0.0321319947432035,0.014784185095075054,0.014791022377504875,0.024160265062694756,0.018588052164947605,0.011751407607686535,0.03462477001680732,0.0013126924646478931,0.025485311444643395,0.008494195297480092,0.021422110753209975,0.00673003821223437,0.02357263370241276,0.003938218468570485,0.003120981417679396,0.012167747405930152,0.019147797423403817,0.026029480669233405,0.05717533636453599,0.00024572864251490436,0.0030218289096463832,0.007602202860734488,0.005608217615908053,0.007897058389382273,0.006556866837206124,0.03231652468956262,0.005679660165510785,0.048431318968771106,0.02612773615542652,0.0016062120674531076,0.02012546660875886,0.01837295399119417,0.014975792581663825,0.009754818948060661,0.011325888098885527,0.006031475465325986,0.0018276939223249213,0.008321380028277339,0.011711964262177405,0.011450198849529171,0.010690138552332324,0.009332837937091328,0.02156860836681094,0.01958752255305885,0.015494091061394074,0.03612358127572104,0.0041187847683787325,0.0022407532973171542,0.0022722961475916147,0.008722380134959802,0.0030225251908543613,0.012723440629931313,0.010295783463020066,0.008429461147382045,0.0129551649980309,0.003008257403767913,0.001967840855055859,0.004478937945602285,0.01503598676354429
gamma1,0.016565678242646716,0.07184433424056628,0.024557055304544266,0.006514761907196491,0.0012864244107459817,0.018048875299222143,0.024359806982193987,0.013385481843347619,0.012646477659247864,0.019597375240669904,0.008558375892145819,0.01822217948073928,0.0014096485381412044,0.004233885993841251,0.012174371777901077,0.012361574929747191,0.014778516108877288,0.008203044352665199,0.0036627301199630316,0.016432192669639197,0.001890541921262876,0.03396216004207911,0.008060414548333355,0.004992537881407742,0.03162634391476637,0.02719142956317366,0.011731643714439535,0.026560428326501035,0.022172846516709557,0.019846222533088986,0.0006755187424181519,0.005869626235914161,0.01047464537811798,0.010496156356221375,0.004441420789211564,0.00519318181279688,0.0047719416471568715,0.042473703789227046,0.0027954275535829825,0.0094200460587885,0.010958811231139082,0.007725107232222895,0.022923370130773973,0.007601832851965539,0.019568553010112923,0.02712038651537294,0.0017989494072152721,0.01826500103582958,0.002987281042768954,0.001721838440837167,0.008555617280310379,0.008389174494862197,0.02259640709429781,0.010551690414629764,0.010317904532583033,0.020314802636899883,0.035269295498344316,0.015052749832436702,0.000169946646250391,0.024205030468671087,0.003985055854898845,0.00881183645635858,0.010630862042725196,0.0108895805969711,0.014273710047224275,0.01521487209625617,0.011521136140949484,0.0164079344000397,0.019316149835619103,0.014951323683734058,0.004414760728460051
gamma2,0.022588987181580356,0.05776793051420455,0.02750996775350334,0.012807700707074801,0.0019179219862950421,0.0075901206042505165,0.024846457709991818,0.00373464058558358,0.0025183176841478846,0.01431755699990698,0.001367705732937359,0.0034794330762718223,0.007626354722030352,0.025531989201614574,0.0187892149798763,0.004520687951260121,0.006589039435349887,0.005737900118648375,0.011574806944399127,0.014898929880500067,0.0014228454379400911,0.030937190367213475,0.007364848220586567,0.01112016548934247,0.03985755685608994,0.03214838494824165,0.008644523509291487,0.04170973837465424,0.029510155684913757,0.019106776017882802,0.007728920418618031,0.010305390994423179,0.015608614879357703,0.0008453085358614003,0.003886093272851442,0.001000693871864941,0.007629479873387325,0.023383677116173108,0.0007402155636422937,0.0036443125916503253,0.001277290294897345,0.014640720561722756,0.021208911560052685,0.0007855557181295726,0.01928240722411763,0.020011670820585973,0.004459865532953192,0.02462209246906281,0.018379713452072108,0.005199803939739378,0.002031017677454847,0.007493883753555876,0.03137330463206035,0.007203304965239287,0.022364636637824488,0.009568066321994596,0.030876712937614077,0.03209695735172984,0.0025297195773536143,0.023917169468209733,0.004694367852169856,0.013390734609639765,0.008058282001803151,0.004863342064750191,0.021023036943158477,0.012371769917529713,0.019134589897273575,0.016732948129044852,0.012912040629138359,0.009503894552090466,0.005681632713618057
