,Astro_1,Astro_2,Chandelier_1,Endo_1,L2/3 IT_1,L2/3 IT_2,L2/3 IT_3,L2/3 IT_4,L2/3 IT_5,L2/3 IT_6,L2/3 IT_7,L2/3 IT_8,L4 IT_1,L4 IT_2,L4 IT_3,L5 ET_1,L5 IT_1,L5 IT_2,L5 IT_3,L5 IT_4,L5 IT_5,L5/6 NP_1,L5/6 NP_2,L6 CT_1,L6 CT_2,L6 IT Car3_1,L6 IT_1,L6 IT_2,L6 IT_3,L6b_1,L6b_2,L6b_3,Lamp5_1,Lamp5_2,Lamp5_Lhx6_1,Micro-PVM_1,Micro-PVM_2,OPC_1,Oligo_1,Oligo_2,Pax6_1,Pax6_2,Pvalb_1,Pvalb_2,Pvalb_3,Pvalb_4,Pvalb_5,Sncg_1,Sncg_2,Sncg_3,Sncg_4,Sst_1,Sst_10,Sst_2,Sst_3,Sst_4,Sst_5,Sst_6,Sst_7,Sst_8,Sst_9,VLMC_1,Vip_1,Vip_2,Vip_3,Vip_4,Vip_5,Vip_6,Vip_7,Vip_8,Vip_9
delta,0.010040461562996724,0.006862987681186518,0.015866119755040584,0.03318515208664251,0.027050723673225835,0.009291869968874928,0.01198109884123706,0.01649346306115709,0.015179886696940047,0.012214697728294482,0.014227173579207279,0.0170453042537536,0.01619110699697009,0.01641557117756151,0.019516336181152283,0.012095686249013927,0.011564379959876784,0.005935288190459894,0.010605046462753929,0.015243613385111456,0.012117192917584367,0.016121054415252665,0.010832214910632378,0.00871409631932227,0.011546824811529747,0.012409343844685663,0.028190823358474056,0.010813463349762503,0.006027915241017042,0.00904666566993469,0.010429937100492002,0.011300051147115108,0.006913774236553691,0.0069782275622582955,0.008014475335033718,0.030580208382742783,0.024000059671037226,0.009003711866049004,0.019080287835947774,0.013790133655501791,0.025354972027234673,0.009368915548348927,0.018393319752451558,0.016422230192178474,0.006451179854944281,0.010796883927203736,0.00837953685748232,0.020180757861665365,0.00964784680837717,0.006968690619255761,0.06378929556663535,0.012022321310691555,0.011816786753977472,0.01504103098075239,0.006544217737520441,0.012614482362903686,0.02144065293102519,0.008260639029367663,0.011990924998265083,0.009036946877662162,0.005015130958046996,0.015509178229239163,0.013155852891549075,0.016456363365712608,0.016089633347847673,0.016544944358947312,0.017496569195284573,0.008688275922797539,0.008590984485062195,0.007028395091788459,0.007986611033397728
theta,0.010060830133304078,0.006900858223352577,0.015954562435646646,0.03343094930918252,0.027221934736955042,0.00933349509356667,0.011887020651228184,0.01644939125338104,0.015040353968548005,0.01226357366660825,0.014225470353215332,0.016951507929271074,0.01627851709835131,0.016497553626249353,0.019581676173284414,0.012040443051927729,0.01161340041208974,0.005928660940203667,0.010709156255115256,0.015352897561595566,0.012103510664899505,0.016182484237510043,0.010812384920665958,0.008703074107490518,0.011575851510108402,0.012453247189978115,0.02833228464568932,0.010742409137857973,0.006018470960520738,0.008996783881607252,0.010353910562719535,0.01098934281018333,0.006984056116478047,0.006948073888055786,0.00798593981768308,0.030728197701977628,0.023846876238689224,0.009016987452172536,0.01907398342946887,0.013644077491513735,0.025434726361753736,0.009440532459365266,0.01825963981545184,0.016543757312092424,0.006522068207771614,0.0106800889031757,0.008399200392605237,0.020254299173517308,0.00962448379163237,0.006954605700974597,0.06325097915862676,0.011965802107883818,0.011922753836080546,0.015148940678176646,0.006567042440956633,0.012516272686654938,0.021595757194334847,0.008265472686339844,0.011917667378497088,0.009120586427646968,0.005045764711041555,0.015433346528710059,0.013183941324727298,0.01655280701682511,0.01599557928276932,0.01660157676110181,0.017525633064496813,0.008639133569303854,0.008591349151815293,0.007028002097645072,0.007803990139679279
alpha,0.010040461565896195,0.006862987694483174,0.01586611975818042,0.033185152086210985,0.027050723670636045,0.009291869967040994,0.011981098837803317,0.016493463055823922,0.015179886692450514,0.012214697728971064,0.014227173579453582,0.01704530425116934,0.01619110698925545,0.016415571181192818,0.01951633619099047,0.01209568624896165,0.01156437995660133,0.005935288194928899,0.010605046454359212,0.015243613388208207,0.012117192916848896,0.016121054414056243,0.010832214917395852,0.008714096306569828,0.011546824812387889,0.0124093438461722,0.028190823364406415,0.010813463369536168,0.006027915239526227,0.009046665672032139,0.010429937096182814,0.011300051143301463,0.006913774233444351,0.006978227558959254,0.008014475332573011,0.030580208381718703,0.024000059671146278,0.009003711857558548,0.019080287838993546,0.013790133647325939,0.02535497202631957,0.009368915550465798,0.018393319751845806,0.01642223018964937,0.006451179851916799,0.010796883927197059,0.00837953686318673,0.02018075786807163,0.009647846800125415,0.0069686906250013446,0.06378929557033895,0.012022321311654201,0.011816786752640482,0.015041030980580416,0.006544217739163567,0.012614482361558536,0.021440652919704237,0.008260639029981441,0.011990924998169028,0.009036946878976534,0.0050151309577631436,0.015509178230996798,0.01315585288983889,0.016456363359849947,0.01608963334374534,0.016544944360006704,0.017496569196152573,0.008688275927036073,0.008590984492621152,0.007028395097180097,0.007986611035508856
beta,0.010060830133372006,0.006900858223513099,0.015954562435486968,0.03343094930919914,0.027221934736917624,0.009333495093548276,0.011887020651165862,0.016449391253204285,0.015040353968428566,0.012263573666522193,0.014225470353205415,0.016951507929360475,0.01627851709822941,0.01649755362632106,0.019581676173379237,0.012040443052040687,0.011613400411985633,0.005928660940220349,0.01070915625496363,0.01535289756187333,0.012103510664800862,0.01618248423763657,0.01081238492068982,0.00870307410725968,0.011575851510103954,0.012453247189982905,0.0283322846457234,0.010742409138106989,0.006018470960528633,0.008996783881574348,0.01035391056274598,0.0109893428101684,0.006984056116448131,0.006948073888003576,0.007985939817682888,0.03072819770200677,0.023846876238686015,0.009016987452126975,0.0190739834294789,0.01364407749137039,0.025434726361773224,0.009440532459393119,0.01825963981535441,0.016543757312108477,0.006522068207773115,0.010680088903235067,0.00839920039262475,0.02025429917358263,0.009624483791618905,0.006954605701020874,0.0632509791586516,0.011965802107899286,0.01192275383618592,0.015148940678101757,0.006567042440959141,0.01251627268659614,0.021595757194346726,0.008265472686374122,0.011917667378495648,0.009120586427624878,0.005045764711075235,0.015433346528694394,0.013183941324745032,0.016552807016660603,0.015995579282731973,0.01660157676128539,0.01752563306448236,0.008639133569267436,0.008591349151943203,0.007028002097646843,0.007803990139685366
gamma1,0.010040461565844382,0.006862987694067606,0.01586611975758179,0.03318515208625058,0.02705072367057172,0.009291869966745085,0.011981098838350211,0.016493463055650137,0.015179886692436402,0.012214697727798476,0.014227173579369545,0.017045304250874607,0.01619110698957097,0.01641557118159549,0.019516336190880605,0.012095686248947008,0.011564379955998554,0.005935288194901843,0.010605046454433845,0.015243613388517735,0.01211719291681241,0.016121054414395986,0.010832214917593877,0.008714096306754775,0.011546824812043353,0.012409343846282858,0.028190823364379853,0.010813463369121992,0.006027915239560887,0.009046665672339157,0.010429937096086498,0.011300051143397083,0.006913774233397159,0.006978227559107124,0.008014475332646794,0.030580208381941722,0.024000059671320594,0.009003711857813873,0.019080287838843996,0.013790133647453028,0.025354972026506595,0.009368915550515796,0.018393319751539645,0.016422230189803304,0.006451179852103852,0.010796883927679125,0.008379536863194512,0.02018075786790117,0.009647846800576038,0.006968690624934833,0.06378929557029438,0.012022321311448848,0.011816786753026227,0.01504103098047346,0.006544217739154882,0.012614482361087925,0.02144065292037385,0.008260639029988684,0.011990924998197618,0.00903694687908407,0.005015130957953669,0.01550917823097452,0.013155852889944896,0.01645636335948359,0.01608963334364663,0.01654494436029047,0.017496569196152598,0.008688275926825945,0.00859098449249437,0.007028395097191238,0.007986611035477886
gamma2,0.01004046156593767,0.006862987694109462,0.0158661197573982,0.03318515208630161,0.02705072367063566,0.009291869966623966,0.011981098838277917,0.016493463055672928,0.015179886692479813,0.012214697727492053,0.014227173579215019,0.017045304250737116,0.016191106989763157,0.016415571181793064,0.019516336190683888,0.01209568624886864,0.011564379955630396,0.005935288195006891,0.01060504645418866,0.01524361338872751,0.012117192916725453,0.016121054414651444,0.010832214918014338,0.008714096306871331,0.011546824811769949,0.012409343846238567,0.028190823364393706,0.010813463368841508,0.006027915239726038,0.009046665672311183,0.010429937096103022,0.011300051143493356,0.006913774233303093,0.006978227559206927,0.008014475332700098,0.03058020838204704,0.024000059671428268,0.009003711857670795,0.0190802878387918,0.013790133647300983,0.025354972026482903,0.009368915550528427,0.01839331975143224,0.01642223018972461,0.006451179852234949,0.010796883927938192,0.008379536863161922,0.020180757867759577,0.009647846800866215,0.006968690624932353,0.06378929557035688,0.012022321311373986,0.011816786753119958,0.015041030980690567,0.006544217739220647,0.012614482360724155,0.021440652920932123,0.008260639029931287,0.011990924998181069,0.00903694687912318,0.005015130958092634,0.01550917823092447,0.013155852889974742,0.016456363359152498,0.01608963334352065,0.016544944360533453,0.01749656919600517,0.008688275926828505,0.008590984492552413,0.007028395097080847,0.007986611035486972
