branch,layer,ctype,correlation,p_value,reject_H0,p_adjusted
within_region_cross_layer__clr_true__thickness_relative,l3,Sst,-0.14214028729146785,0.6543456543456544,False,0.7740430301405912
within_region_cross_layer__clr_true__thickness_relative,l3,Vip,-0.09120212958990272,0.6963036963036963,False,0.8137525125476932
within_region_cross_layer__clr_true__thickness_relative,l4,Astro,-0.3386182487553291,0.14285714285714285,False,0.39591836734693875
within_region_cross_layer__clr_true__thickness_relative,l4,Chandelier,-0.11093703136089228,0.6313686313686314,False,0.7740430301405912
within_region_cross_layer__clr_true__thickness_relative,l4,Endo,0.24258253993724646,0.12887112887112886,False,0.3906406093906094
within_region_cross_layer__clr_true__thickness_relative,l4,L2/3 IT,-0.357709093853171,0.11788211788211789,False,0.38115218115218114
within_region_cross_layer__clr_true__thickness_relative,l4,L4 IT,-0.6033785347537227,0.001998001998001998,True,0.01938061938061938
within_region_cross_layer__clr_true__thickness_relative,l4,L5 ET,-0.26671798112918843,0.3246753246753247,False,0.5623840445269017
within_region_cross_layer__clr_true__thickness_relative,l4,L5 IT,-0.6976309826589993,0.001998001998001998,True,0.01938061938061938
within_region_cross_layer__clr_true__thickness_relative,l4,L5/6 NP,0.22806473338792035,0.24675324675324675,False,0.5339558400782891
within_region_cross_layer__clr_true__thickness_relative,l4,Lamp5,0.4342607255618663,0.004995004995004995,True,0.044046862228680414
within_region_cross_layer__clr_true__thickness_relative,l4,Lamp5_Lhx6,0.18144770733917012,0.2647352647352647,False,0.5339558400782891
within_region_cross_layer__clr_true__thickness_relative,l4,Micro-PVM,-0.04170464787632898,0.7382617382617382,False,0.842486924839866
within_region_cross_layer__clr_true__thickness_relative,l4,OPC,0.0572821456196097,0.8471528471528471,False,0.9216561216561217
within_region_cross_layer__clr_true__thickness_relative,l4,Oligo,0.04774985918694917,0.7942057942057942,False,0.8854938165282992
within_region_cross_layer__clr_true__thickness_relative,l4,Pax6,0.7162311323558894,0.000999000999000999,True,0.01938061938061938
within_region_cross_layer__clr_true__thickness_relative,l4,Pvalb,-0.609126342270542,0.001998001998001998,True,0.01938061938061938
within_region_cross_layer__clr_true__thickness_relative,l4,Sncg,0.14854824688687257,0.4695304695304695,False,0.7045117045117045
within_region_cross_layer__clr_true__thickness_relative,l4,Sst,-0.6060021230065736,0.001998001998001998,True,0.01938061938061938
within_region_cross_layer__clr_true__thickness_relative,l4,Vip,-0.33623864965441247,0.058941058941058944,False,0.27309054581781855
within_region_cross_layer__clr_true__thickness_relative,l5,Astro,-0.4745738498310777,0.04995004995004995,False,0.25500814974499186
within_region_cross_layer__clr_true__thickness_relative,l5,Chandelier,0.5540579919074132,0.012987012987012988,False,0.08998144712430428
within_region_cross_layer__clr_true__thickness_relative,l5,Endo,-0.12030138263357,0.41358641358641357,False,0.6799641036929173
within_region_cross_layer__clr_true__thickness_relative,l5,L4 IT,0.5186906411436856,0.028971028971028972,False,0.1615051615051615
within_region_cross_layer__clr_true__thickness_relative,l5,L5 ET,0.6526413109426044,0.001998001998001998,True,0.01938061938061938
within_region_cross_layer__clr_true__thickness_relative,l5,L5 IT,-0.31589921939767585,0.26673326673326675,False,0.5339558400782891
within_region_cross_layer__clr_true__thickness_relative,l5,L5/6 NP,-0.12923321544782806,0.7142857142857143,False,0.8248299319727891
within_region_cross_layer__clr_true__thickness_relative,l5,L6 CT,0.1138389325366674,0.5784215784215784,False,0.7382485935117513
within_region_cross_layer__clr_true__thickness_relative,l5,L6 IT,-0.24780777521390437,0.22577422577422576,False,0.5339558400782891
within_region_cross_layer__clr_true__thickness_relative,l5,L6 IT Car3,-0.34972322327440525,0.25074925074925075,False,0.5339558400782891
within_region_cross_layer__clr_true__thickness_relative,l5,L6b,-0.30944319665513587,0.13386613386613386,False,0.3934853025762116
within_region_cross_layer__clr_true__thickness_relative,l5,Lamp5,-0.20330451853607878,0.5084915084915085,False,0.7045117045117045
within_region_cross_layer__clr_true__thickness_relative,l5,Lamp5_Lhx6,-0.1306569706450596,0.6483516483516484,False,0.7740430301405912
within_region_cross_layer__clr_true__thickness_relative,l5,Micro-PVM,-0.17937533439903416,0.4095904095904096,False,0.6799641036929173
within_region_cross_layer__clr_true__thickness_relative,l5,OPC,0.034715132544962196,0.8931068931068931,False,0.9377719055138409
within_region_cross_layer__clr_true__thickness_relative,l5,Oligo,-0.3201731110519379,0.31868131868131866,False,0.5623840445269017
within_region_cross_layer__clr_true__thickness_relative,l5,Pvalb,0.28942060711373185,0.18981018981018982,False,0.48451548451548454
within_region_cross_layer__clr_true__thickness_relative,l5,Sst,0.29052662801977724,0.24575424575424576,False,0.5339558400782891
within_region_cross_layer__clr_true__thickness_relative,l5,Vip,0.3388633382950661,0.32367632367632365,False,0.5623840445269017
within_region_cross_layer__clr_true__thickness_relative,l6,Astro,-0.26025880992976175,0.5094905094905094,False,0.7045117045117045
within_region_cross_layer__clr_true__thickness_relative,l6,Chandelier,0.8323035432652922,0.000999000999000999,True,0.01938061938061938
within_region_cross_layer__clr_true__thickness_relative,l6,Endo,0.10684427186522423,0.5144855144855145,False,0.7045117045117045
within_region_cross_layer__clr_true__thickness_relative,l6,L5 ET,-0.7905695535516546,0.000999000999000999,True,0.01938061938061938
within_region_cross_layer__clr_true__thickness_relative,l6,L5 IT,-0.40033414292832675,0.08391608391608392,False,0.32559440559440567
within_region_cross_layer__clr_true__thickness_relative,l6,L5/6 NP,0.30669088096289826,0.5284715284715285,False,0.7045117045117045
within_region_cross_layer__clr_true__thickness_relative,l6,L6 CT,-0.7418815368881478,0.00999000999000999,False,0.08075258075258075
within_region_cross_layer__clr_true__thickness_relative,l6,L6 IT,-0.6255290277348915,0.12887112887112886,False,0.3906406093906094
within_region_cross_layer__clr_true__thickness_relative,l6,L6 IT Car3,-0.23268799182964023,0.16183816183816183,False,0.42427842427842427
within_region_cross_layer__clr_true__thickness_relative,l6,L6b,-0.47014608083229986,0.2917082917082917,False,0.544148159532775
within_region_cross_layer__clr_true__thickness_relative,l6,Lamp5,0.13284243886748412,0.5684315684315684,False,0.735171495171495
within_region_cross_layer__clr_true__thickness_relative,l6,Lamp5_Lhx6,0.797915493344133,0.000999000999000999,True,0.01938061938061938
within_region_cross_layer__clr_true__thickness_relative,l6,Micro-PVM,-0.29524654550577684,0.5114885114885115,False,0.7045117045117045
within_region_cross_layer__clr_true__thickness_relative,l6,OPC,0.7045493187363313,0.000999000999000999,True,0.01938061938061938
within_region_cross_layer__clr_true__thickness_relative,l6,Oligo,0.25688807832755034,0.5214785214785215,False,0.7045117045117045
within_region_cross_layer__clr_true__thickness_relative,l6,Pvalb,0.35706084501356017,0.2827172827172827,False,0.5377171847760083
within_region_cross_layer__clr_true__thickness_relative,l6,Sst,0.4177105775933872,0.4245754245754246,False,0.6814988290398126
