branch,layer,ctype,correlation_unclosed,p_value_unclosed,reject_H0_unclosed,p_adjusted_unclosed,correlation_reclosed,p_value_reclosed,reject_H0_reclosed,p_adjusted_reclosed
within_layer__clr_false__thickness_absolute,l6,Lamp5,0.6080880559818458,0.0129870129870129,False,0.114521841794569,0.6080880559818798,0.012987012987012988,False,0.10497835497835498
within_layer__clr_false__thickness_absolute,l6,Lamp5_Lhx6,0.5893006221634153,0.0659340659340659,False,0.2664835164835165,0.5893006221634498,0.06593406593406594,False,0.228414442700157
within_layer__clr_false__thickness_absolute,l6,Micro-PVM,0.7881092947121925,0.0009990009990009,True,0.0242257742257742,0.7881092947121978,0.000999000999000999,True,0.024225774225774228
within_layer__clr_false__thickness_absolute,l6,OPC,0.6827123149073883,0.0229770229770229,False,0.1392982017982018,0.6827123149073949,0.022977022977022976,False,0.13110418992771936
within_layer__clr_false__thickness_absolute,l6,Oligo,0.6015298371057344,0.0099900099900099,False,0.1076701076701076,0.6015298371058003,0.00999000999000999,False,0.09690309690309691
within_layer__clr_false__thickness_absolute,l6,Pvalb,0.4005000113910844,0.1068931068931069,False,0.3247563247563247,0.4005000113911967,0.1068931068931069,False,0.31351001939237233
within_layer__clr_false__thickness_absolute,l6,Sst,0.260329406346291,0.5314685314685315,False,0.7260908105978529,0.26032940634639107,0.5314685314685315,False,0.7364635364635365
within_layer__clr_false__thickness_relative,l1,Astro,-0.0423695639270886,0.8421578421578422,False,0.9498757056896592,-0.04236956392714561,0.8421578421578422,False,0.9389575941300079
within_layer__clr_false__thickness_relative,l1,Endo,-0.032266969963321,0.9010989010989012,False,0.9711843711843712,-0.032266969963324975,0.9010989010989011,False,0.9605120154570704
within_layer__clr_false__thickness_relative,l1,Lamp5,0.1889718400210541,0.6413586413586414,False,0.8522162768738112,0.1889718400210267,0.6413586413586414,False,0.8522162768738112
within_layer__clr_false__thickness_relative,l1,Micro-PVM,0.0262647004663737,0.938061938061938,False,0.9890435651305216,0.026264700466365302,0.938061938061938,False,0.9784086880861074
within_layer__clr_false__thickness_relative,l1,OPC,0.141567912207927,0.6923076923076923,False,0.860014985014985,0.14156791220789616,0.6923076923076923,False,0.860014985014985
within_layer__clr_false__thickness_relative,l1,Pax6,-0.0807123416140182,0.7042957042957043,False,0.860014985014985,-0.0807123416140349,0.7042957042957043,False,0.860014985014985
within_layer__clr_false__thickness_relative,l1,Sncg,0.5123154804499209,0.0599400599400599,False,0.3606948606948607,0.5123154804499123,0.059940059940059943,False,0.28609485752342895
within_layer__clr_false__thickness_relative,l1,VLMC,0.0230354518752154,0.918081918081918,False,0.978614791801605,0.02303545187519182,0.9180819180819181,False,0.9679776744994136
within_layer__clr_false__thickness_relative,l2,Astro,0.0104494907413323,0.954045954045954,False,0.9945317840054684,0.010449490741352279,0.954045954045954,False,0.9844942291750802
within_layer__clr_false__thickness_relative,l2,Chandelier,-0.156935488976692,0.3586413586413586,False,0.7730713730713731,-0.15693548897668866,0.35864135864135865,False,0.7401747188981231
within_layer__clr_false__thickness_relative,l2,Endo,-0.0794989323536301,0.6723276723276723,False,0.8581024238918976,-0.07949893235362215,0.6723276723276723,False,0.8581024238918976
within_layer__clr_false__thickness_relative,l2,L2/3 IT,-0.1090832481326678,0.5144855144855145,False,0.8259125489894722,-0.10908324813263207,0.5144855144855145,False,0.8049208855660469
within_layer__clr_false__thickness_relative,l2,Lamp5,0.1763760244389027,0.2167832167832167,False,0.606336520622235,0.17637602443895714,0.21678321678321677,False,0.5584678479415321
within_layer__clr_false__thickness_relative,l2,Lamp5_Lhx6,0.0757008843482455,0.6653346653346653,False,0.8581024238918976,0.0757008843482668,0.6653346653346653,False,0.8581024238918976
within_layer__clr_false__thickness_relative,l2,Micro-PVM,-0.0085635524074845,0.97002997002997,False,0.9945317840054684,-0.008563552407479948,0.97002997002997,False,0.9904516536095485
within_layer__clr_false__thickness_relative,l2,OPC,0.051849552772992,0.7612387612387612,False,0.9004897541482907,0.051849552772997264,0.7612387612387612,False,0.8896404800019259
within_layer__clr_false__thickness_relative,l2,Pax6,0.2504588996101596,0.1108891108891109,False,0.4137016829324522,0.2504588996101754,0.1108891108891109,False,0.36823176823176823
within_layer__clr_false__thickness_relative,l2,Pvalb,-0.1004824697450546,0.5964035964035964,False,0.8305979734551163,-0.10048246974504134,0.5964035964035964,False,0.8264449835878408
within_layer__clr_false__thickness_relative,l2,Sncg,0.2866736393783881,0.0759240759240759,False,0.362333318855058,0.28667363937839213,0.07592407592407592,False,0.3202015375928419
within_layer__clr_false__thickness_relative,l2,Sst,0.0902331223073793,0.5854145854145855,False,0.8305979734551163,0.09023312230738786,0.5854145854145855,False,0.8229741273219534
within_layer__clr_false__thickness_relative,l2,Vip,0.1814777755064852,0.3446553446553446,False,0.7598083734447371,0.18147777550648733,0.34465534465534464,False,0.7267732267732268
within_layer__clr_false__thickness_relative,l3,Astro,-0.1897208876389597,0.4445554445554445,False,0.7956254272043746,-0.18972088763903447,0.44455544455544455,False,0.7686550737398196
within_layer__clr_false__thickness_relative,l3,Chandelier,-0.210641951571714,0.4675324675324675,False,0.7956254272043746,-0.21064195157176646,0.4675324675324675,False,0.7686550737398196
within_layer__clr_false__thickness_relative,l3,Endo,0.1492742458046097,0.4605394605394605,False,0.7956254272043746,0.14927424580457874,0.46053946053946054,False,0.7686550737398196
within_layer__clr_false__thickness_relative,l3,L2/3 IT,0.336106298356749,0.2187812187812187,False,0.606336520622235,0.33610629835658695,0.21878121878121878,False,0.5584678479415321
within_layer__clr_false__thickness_relative,l3,L4 IT,-0.5508742794116801,0.0029970029970029,False,0.0646020646020646,-0.5508742794117798,0.002997002997002997,True,0.048451548451548455
within_layer__clr_false__thickness_relative,l3,L5 ET,0.0830755217102774,0.8181818181818182,False,0.9448051948051948,0.08307552171020305,0.8181818181818182,False,0.9336898395721925
within_layer__clr_false__thickness_relative,l3,L5 IT,-0.1011930595512057,0.7092907092907093,False,0.860014985014985,-0.10119305955129598,0.7092907092907093,False,0.860014985014985
within_layer__clr_false__thickness_relative,l3,L5/6 NP,0.1788236683319231,0.5534465534465535,False,0.8259125489894722,0.17882366833183483,0.5534465534465535,False,0.812275959334783
within_layer__clr_false__thickness_relative,l3,L6 CT,0.1689731464143092,0.4375624375624375,False,0.7956254272043746,0.1689731464141754,0.43756243756243757,False,0.7686550737398196
within_layer__clr_false__thickness_relative,l3,L6 IT,-0.1207733715960939,0.6333666333666333,False,0.8522162768738112,-0.12077337159617936,0.6333666333666333,False,0.8522162768738112
within_layer__clr_false__thickness_relative,l3,L6 IT Car3,0.2713480296459344,0.1748251748251748,False,0.5652680652680652,0.27134802964582355,0.17482517482517482,False,0.5138800593346048
within_layer__clr_false__thickness_relative,l3,L6b,0.2995925331339443,0.2097902097902098,False,0.606336520622235,0.29959253313384376,0.2097902097902098,False,0.5584678479415321
within_layer__clr_false__thickness_relative,l3,Lamp5,0.1006160690105476,0.5674325674325674,False,0.8305979734551163,0.10061606901042563,0.5674325674325674,False,0.812275959334783
within_layer__clr_false__thickness_relative,l3,Lamp5_Lhx6,0.2548326012936139,0.2887112887112887,False,0.7001248751248752,0.25483260129347934,0.2887112887112887,False,0.6364771592044319
within_layer__clr_false__thickness_relative,l3,Micro-PVM,-0.1256316179083137,0.6213786213786214,False,0.8489257221651589,-0.12563161790834587,0.6213786213786214,False,0.8489257221651589
within_layer__clr_false__thickness_relative,l3,OPC,-0.2342098535854976,0.4075924075924076,False,0.7956254272043746,-0.23420985358557778,0.4075924075924076,False,0.7686550737398196
within_layer__clr_false__thickness_relative,l3,Oligo,-0.0012177774127326,0.995004995004995,False,0.995004995004995,-0.0012177774127760802,0.995004995004995,False,0.995004995004995
within_layer__clr_false__thickness_relative,l3,Pax6,-0.0669359062786791,0.8321678321678322,False,0.9496503496503496,-0.06693590627872821,0.8321678321678322,False,0.9386079037241829
within_layer__clr_false__thickness_relative,l3,Pvalb,-0.2000926242929062,0.3746253746253746,False,0.7899708986665509,-0.20009262429304547,0.37462537462537465,False,0.7570554445554446
within_layer__clr_false__thickness_relative,l3,Sncg,0.1509628021002008,0.4385614385614386,False,0.7956254272043746,0.15096280210014776,0.4385614385614386,False,0.7686550737398196
within_layer__clr_false__thickness_relative,l3,Sst,0.384828503203568,0.0619380619380619,False,0.3606948606948607,0.3848285032034874,0.061938061938061936,False,0.28609485752342895
within_layer__clr_false__thickness_relative,l3,Vip,0.397084288639949,0.0859140859140859,False,0.362333318855058,0.3970842886399342,0.08591408591408592,False,0.32052562821793595
within_layer__clr_false__thickness_relative,l4,Astro,0.1761206072410666,0.5974025974025974,False,0.8305979734551163,-0.5170245563218763,0.028971028971028972,False,0.20072784358498647
within_layer__clr_false__thickness_relative,l4,Chandelier,0.0087262859783272,0.974025974025974,False,0.9945317840054684,-0.41128054255045127,0.07292707292707293,False,0.3202015375928419
within_layer__clr_false__thickness_relative,l4,Endo,-0.0371740750283449,0.8621378621378621,False,0.9612341681307198,-0.12472222868959723,0.42857142857142855,False,0.7686550737398196
within_layer__clr_false__thickness_relative,l4,L2/3 IT,0.5001501512093417,0.0669330669330669,False,0.3606948606948607,0.3636710317907117,0.05194805194805195,False,0.26520847573479156
within_layer__clr_false__thickness_relative,l4,L4 IT,0.3576958510263252,0.3386613386613387,False,0.7598083734447371,0.14128424484348734,0.7472527472527473,False,0.8839453229697132
within_layer__clr_false__thickness_relative,l4,L5 ET,0.3343140539324836,0.1558441558441558,False,0.5433495076352219,-0.22544185407850012,0.5694305694305695,False,0.812275959334783
within_layer__clr_false__thickness_relative,l4,L5 IT,0.2327196264480026,0.4645354645354645,False,0.7956254272043746,-0.48933758899356433,0.03296703296703297,False,0.21318681318681318
within_layer__clr_false__thickness_relative,l4,L5/6 NP,0.6487216495527641,0.0069930069930069,False,0.0753690753690753,0.6593735865531382,0.002997002997002997,True,0.048451548451548455
within_layer__clr_false__thickness_relative,l4,Lamp5,0.4670563846322956,0.0809190809190809,False,0.362333318855058,0.06977673918225366,0.8581418581418582,False,0.9459063663609119
within_layer__clr_false__thickness_relative,l4,Lamp5_Lhx6,0.6170436703879112,0.0129870129870129,False,0.125974025974026,0.6010867142049886,0.003996003996003996,True,0.048451548451548455
within_layer__clr_false__thickness_relative,l4,Micro-PVM,-0.1559401714965491,0.5994005994005994,False,0.8305979734551163,-0.5225203642089311,0.00999000999000999,False,0.08809372445736083
within_layer__clr_false__thickness_relative,l4,OPC,0.3126277892053845,0.2477522477522477,False,0.6495126495126495,-0.25038605782160966,0.4775224775224775,False,0.771994671994672
within_layer__clr_false__thickness_relative,l4,Oligo,0.5117795740298662,0.0579420579420579,False,0.3606948606948607,0.32079753553799184,0.2677322677322677,False,0.6129684269219153
within_layer__clr_false__thickness_relative,l4,Pax6,0.4950136992032297,0.0639360639360639,False,0.3606948606948607,0.21388668614004422,0.4025974025974026,False,0.7686550737398196
within_layer__clr_false__thickness_relative,l4,Pvalb,0.3444904942751055,0.3386613386613387,False,0.7598083734447371,-0.25421837721914275,0.26873126873126874,False,0.6129684269219153
within_layer__clr_false__thickness_relative,l4,Sncg,0.1822176162671833,0.5194805194805194,False,0.8259125489894722,-0.3948846604004483,0.11388611388611389,False,0.36823176823176823
within_layer__clr_false__thickness_relative,l4,Sst,0.2289134955731657,0.5364635364635365,False,0.8259125489894722,-0.5296864898883432,0.01898101898101898,False,0.15342990342990342
within_layer__clr_false__thickness_relative,l4,Vip,0.2722876662804684,0.4495504495504495,False,0.7956254272043746,-0.3788565242217579,0.03896103896103896,False,0.2362012987012987
within_layer__clr_false__thickness_relative,l5,Astro,0.2813229821451452,0.2467532467532467,False,0.6495126495126495,0.2813229821452061,0.24675324675324675,False,0.6129684269219153
within_layer__clr_false__thickness_relative,l5,Chandelier,0.4809611884298379,0.0859140859140859,False,0.362333318855058,0.4809611884298304,0.08591408591408592,False,0.32052562821793595
within_layer__clr_false__thickness_relative,l5,Endo,0.0021879022082662,0.985014985014985,False,0.995004995004995,0.0021879022082748156,0.985014985014985,False,0.995004995004995
within_layer__clr_false__thickness_relative,l5,L4 IT,0.2157993282670724,0.5344655344655345,False,0.8259125489894722,0.21579932826717513,0.5344655344655345,False,0.8115634365634365
within_layer__clr_false__thickness_relative,l5,L5 ET,0.4298034970874,0.1568431568431568,False,0.5433495076352219,0.42980349708740073,0.15684315684315683,False,0.4907672972189101
within_layer__clr_false__thickness_relative,l5,L5 IT,-0.3181078509232535,0.2717282717282717,False,0.6758369835292912,-0.3181078509231394,0.27172827172827174,False,0.6129684269219153
within_layer__clr_false__thickness_relative,l5,L5/6 NP,-0.2360795588447146,0.4545454545454545,False,0.7956254272043746,-0.23607955884461773,0.45454545454545453,False,0.7686550737398196
within_layer__clr_false__thickness_relative,l5,L6 CT,0.1796118931829792,0.5474525474525475,False,0.8259125489894722,0.179611893183117,0.5474525474525475,False,0.812275959334783
within_layer__clr_false__thickness_relative,l5,L6 IT,-0.1585614492278958,0.4565434565434565,False,0.7956254272043746,-0.1585614492277635,0.4565434565434565,False,0.7686550737398196
within_layer__clr_false__thickness_relative,l5,L6 IT Car3,-0.217104108127552,0.4385614385614386,False,0.7956254272043746,-0.21710410812751132,0.4385614385614386,False,0.7686550737398196
within_layer__clr_false__thickness_relative,l5,L6b,-0.0851897320327428,0.6673326673326674,False,0.8581024238918976,-0.08518973203264063,0.6673326673326674,False,0.8581024238918976
within_layer__clr_false__thickness_relative,l5,Lamp5,0.2393694891831861,0.4935064935064935,False,0.8253470667263771,0.23936948918325004,0.4935064935064935,False,0.7847562273791782
within_layer__clr_false__thickness_relative,l5,Lamp5_Lhx6,-0.060224539506336,0.8741258741258742,False,0.963525111252384,-0.06022453950619892,0.8741258741258742,False,0.9526989864068517
within_layer__clr_false__thickness_relative,l5,Micro-PVM,0.3426163096693439,0.1638361638361638,False,0.5480037204175136,0.34261630966934753,0.16383616383616384,False,0.49662837162837165
within_layer__clr_false__thickness_relative,l5,OPC,0.4520295999048149,0.0859140859140859,False,0.362333318855058,0.45202959990482766,0.08591408591408592,False,0.32052562821793595
within_layer__clr_false__thickness_relative,l5,Oligo,0.0443975175763298,0.8981018981018981,False,0.9711843711843712,0.04439751757638706,0.8981018981018981,False,0.9605120154570704
within_layer__clr_false__thickness_relative,l5,Pvalb,0.2575696834834973,0.1998001998001998,False,0.6056443556443557,0.2575696834836141,0.1998001998001998,False,0.5537319823034109
within_layer__clr_false__thickness_relative,l5,Sst,0.1477199766127907,0.5354645354645354,False,0.8259125489894722,0.1477199766129606,0.5354645354645354,False,0.8115634365634365
within_layer__clr_false__thickness_relative,l5,Vip,0.4244544399131102,0.1088911088911089,False,0.4137016829324522,0.42445443991316045,0.1088911088911089,False,0.36823176823176823
within_layer__clr_false__thickness_relative,l6,Astro,0.6961507506855696,0.0049950049950049,False,0.0692164977879263,0.6961507506856089,0.004995004995004995,False,0.05383505383505383
within_layer__clr_false__thickness_relative,l6,Chandelier,0.7737150703869827,0.0009990009990009,False,0.0646020646020646,0.773715070386979,0.000999000999000999,True,0.048451548451548455
within_layer__clr_false__thickness_relative,l6,Endo,0.4402603185222495,0.0929070929070929,False,0.3754995004995005,0.4402603185222503,0.09290709290709291,False,0.33377733377733376
within_layer__clr_false__thickness_relative,l6,L5 ET,-0.3570259893752139,0.2637362637362637,False,0.6732215153267785,-0.357025989375156,0.26373626373626374,False,0.6129684269219153
within_layer__clr_false__thickness_relative,l6,L5 IT,-0.7280857193051432,0.0039960039960039,False,0.0646020646020646,-0.7280857193051136,0.003996003996003996,True,0.048451548451548455
within_layer__clr_false__thickness_relative,l6,L5/6 NP,-0.1563861287504326,0.6853146853146853,False,0.860014985014985,-0.15638612875035796,0.6853146853146853,False,0.860014985014985
within_layer__clr_false__thickness_relative,l6,L6 CT,-0.608511369983206,0.0019980019980019,False,0.0646020646020646,-0.6085113699831735,0.001998001998001998,True,0.048451548451548455
within_layer__clr_false__thickness_relative,l6,L6 IT,-0.553652042996571,0.1928071928071928,False,0.603299925880571,-0.5536520429965046,0.1928071928071928,False,0.5500675794793443
within_layer__clr_false__thickness_relative,l6,L6 IT Car3,0.0745492596718803,0.8101898101898102,False,0.9448051948051948,0.07454925967194533,0.8101898101898102,False,0.9336898395721925
within_layer__clr_false__thickness_relative,l6,L6b,-0.0876800727691806,0.7402597402597403,False,0.8864838864838864,-0.08768007276908235,0.7402597402597403,False,0.8839453229697132
within_layer__clr_false__thickness_relative,l6,Lamp5,0.6290853402152958,0.0039960039960039,False,0.0646020646020646,0.6290853402153243,0.003996003996003996,True,0.048451548451548455
within_layer__clr_false__thickness_relative,l6,Lamp5_Lhx6,0.645039841429572,0.0249750249750249,False,0.220234311143402,0.6450398414295981,0.024975024975024976,False,0.18635210942903252
within_layer__clr_false__thickness_relative,l6,Micro-PVM,0.7240542935458649,0.0059940059940059,False,0.0726773226773226,0.7240542935458703,0.005994005994005994,False,0.05814185814185815
within_layer__clr_false__thickness_relative,l6,OPC,0.7669530515228389,0.0039960039960039,False,0.0646020646020646,0.7669530515228437,0.003996003996003996,True,0.048451548451548455
within_layer__clr_false__thickness_relative,l6,Oligo,0.4715820952719827,0.0519480519480519,False,0.3606948606948607,0.47158209527204076,0.05194805194805195,False,0.26520847573479156
within_layer__clr_false__thickness_relative,l6,Pvalb,0.4632358826625424,0.0479520479520479,False,0.3606948606948607,0.46323588266264243,0.04795204795204795,False,0.26520847573479156
within_layer__clr_false__thickness_relative,l6,Sst,0.3925673519319462,0.3436563436563437,False,0.7598083734447371,0.3925673519320251,0.3436563436563437,False,0.7267732267732268
within_layer__clr_true__thickness_absolute,l1,Astro,-0.4613513993887188,0.2087912087912088,False,0.4050549450549451,-0.4613513993887187,0.2087912087912088,False,0.4050549450549451
within_layer__clr_true__thickness_absolute,l1,Endo,0.1822627977514104,0.5114885114885115,False,0.6796491180052824,0.18226279775141047,0.5114885114885115,False,0.6796491180052824
within_layer__clr_true__thickness_absolute,l1,Lamp5,-0.1773174433596593,0.7452547452547452,False,0.9128032461365794,-0.17731744335965952,0.7452547452547452,False,0.9128032461365794
within_layer__clr_true__thickness_absolute,l1,Micro-PVM,0.5061504155192811,0.1908091908091908,False,0.3937976916700321,0.5061504155192812,0.19080919080919082,False,0.3937976916700321
within_layer__clr_true__thickness_absolute,l1,OPC,-0.3468949792056083,0.1298701298701298,False,0.3230103230103229,-0.346894979205608,0.12987012987012986,False,0.32301032301032295
within_layer__clr_true__thickness_absolute,l1,Pax6,-0.3460667764550358,0.2947052947052947,False,0.5015160278318173,-0.3460667764550357,0.2947052947052947,False,0.5015160278318173
within_layer__clr_true__thickness_absolute,l1,Sncg,0.2773821125749454,0.5504495504495505,False,0.711914751914752,0.27738211257494544,0.5504495504495505,False,0.711914751914752
within_layer__clr_true__thickness_absolute,l1,VLMC,-0.3633792384596383,0.2617382617382617,False,0.4602897102897103,-0.3633792384596382,0.26173826173826176,False,0.46028971028971033
within_layer__clr_true__thickness_absolute,l2,Astro,-0.0547175027541201,0.8631368631368631,False,0.952513395695214,-0.054717502754119594,0.8631368631368631,False,0.952513395695214
within_layer__clr_true__thickness_absolute,l2,Chandelier,0.0662878262252697,0.8771228771228772,False,0.9559653829316752,0.06628782622526981,0.8771228771228772,False,0.9559653829316752
within_layer__clr_true__thickness_absolute,l2,Endo,-0.0018172287314671,0.99000999000999,False,0.99000999000999,-0.0018172287314671177,0.99000999000999,False,0.99000999000999
within_layer__clr_true__thickness_absolute,l2,L2/3 IT,-0.4038080649262989,0.2057942057942058,False,0.4050549450549451,-0.40380806492629867,0.2057942057942058,False,0.4050549450549451
within_layer__clr_true__thickness_absolute,l2,Lamp5,-0.0875397587435005,0.8121878121878122,False,0.9496503496503496,-0.08753975874350027,0.8121878121878122,False,0.9496503496503497
within_layer__clr_true__thickness_absolute,l2,Lamp5_Lhx6,-0.309838307113569,0.2657342657342657,False,0.4602897102897103,-0.3098383071135683,0.26573426573426573,False,0.46028971028971033
within_layer__clr_true__thickness_absolute,l2,Micro-PVM,0.4756523345542392,0.1118881118881118,False,0.2856091277143909,0.47565233455423933,0.11188811188811189,False,0.2856091277143909
within_layer__clr_true__thickness_absolute,l2,OPC,0.0286190898371031,0.9330669330669332,False,0.9628456649733246,0.02861908983710333,0.9330669330669331,False,0.9628456649733246
within_layer__clr_true__thickness_absolute,l2,Pax6,0.6584909521871629,0.0009990009990009,True,0.0138432995575852,0.6584909521871631,0.000999000999000999,True,0.013843299557585273
within_layer__clr_true__thickness_absolute,l2,Pvalb,-0.4385247105432439,0.1438561438561438,False,0.3403425842450233,-0.4385247105432436,0.14385614385614387,False,0.3403425842450233
within_layer__clr_true__thickness_absolute,l2,Sncg,0.555288604126588,0.0139860139860139,False,0.0753690753690753,0.5552886041265883,0.013986013986013986,False,0.07536907536907536
within_layer__clr_true__thickness_absolute,l2,Sst,-0.366986264637424,0.2247752247752247,False,0.4192922462153231,-0.3669862646374239,0.22477522477522477,False,0.41929224621532313
within_layer__clr_true__thickness_absolute,l2,Vip,-0.0743379227151335,0.8631368631368631,False,0.952513395695214,-0.07433792271513322,0.8631368631368631,False,0.952513395695214
within_layer__clr_true__thickness_absolute,l3,Astro,0.2905529341472497,0.3026973026973027,False,0.5062351441661787,0.2905529341472498,0.3026973026973027,False,0.5062351441661787
within_layer__clr_true__thickness_absolute,l3,Chandelier,0.2630877342843294,0.3626373626373626,False,0.5583464154892726,0.26308773428432947,0.3626373626373626,False,0.5583464154892726
within_layer__clr_true__thickness_absolute,l3,Endo,0.1855370163236263,0.4155844155844156,False,0.6031133046058419,0.18553701632362615,0.4155844155844156,False,0.6031133046058419
within_layer__clr_true__thickness_absolute,l3,L2/3 IT,-0.2161659885795263,0.4435564435564436,False,0.6235503626807974,-0.21616598857952649,0.4435564435564436,False,0.6235503626807974
within_layer__clr_true__thickness_absolute,l3,L4 IT,-0.519865343452803,0.0069930069930069,True,0.0484515484515484,-0.519865343452803,0.006993006993006993,True,0.048451548451548455
within_layer__clr_true__thickness_absolute,l3,L5 ET,-0.2502338956782906,0.4095904095904096,False,0.6031133046058419,-0.25023389567829085,0.4095904095904096,False,0.6031133046058419
within_layer__clr_true__thickness_absolute,l3,L5 IT,-0.4890855602961982,0.0409590409590409,False,0.1737572772055531,-0.489085560296198,0.04095904095904096,False,0.1737572772055531
within_layer__clr_true__thickness_absolute,l3,L5/6 NP,-0.3346972288520994,0.2237762237762237,False,0.4192922462153231,-0.33469722885209935,0.22377622377622378,False,0.41929224621532313
within_layer__clr_true__thickness_absolute,l3,L6 CT,-0.3593466390296314,0.1438561438561438,False,0.3403425842450233,-0.35934663902963127,0.14385614385614387,False,0.3403425842450233
within_layer__clr_true__thickness_absolute,l3,L6 IT,-0.5857183381563033,0.0029970029970029,True,0.0264281173372082,-0.5857183381563035,0.002997002997002997,True,0.026428117337208245
within_layer__clr_true__thickness_absolute,l3,L6 IT Car3,-0.2156740208836388,0.4165834165834166,False,0.6031133046058419,-0.21567402088363877,0.4165834165834166,False,0.6031133046058419
within_layer__clr_true__thickness_absolute,l3,L6b,-0.2637088065510828,0.3356643356643357,False,0.5353498960056337,-0.26370880655108286,0.3356643356643357,False,0.5353498960056337
within_layer__clr_true__thickness_absolute,l3,Lamp5,0.0740366774756276,0.8321678321678322,False,0.9496503496503496,0.07403667747562762,0.8321678321678322,False,0.9496503496503497
within_layer__clr_true__thickness_absolute,l3,Lamp5_Lhx6,-0.266227855456036,0.3356643356643357,False,0.5353498960056337,-0.2662278554560362,0.3356643356643357,False,0.5353498960056337
within_layer__clr_true__thickness_absolute,l3,Micro-PVM,0.424805494038473,0.0899100899100899,False,0.2422577422577422,0.4248054940384732,0.0899100899100899,False,0.24225774225774224
within_layer__clr_true__thickness_absolute,l3,OPC,0.0584937265142359,0.8641358641358642,False,0.952513395695214,0.05849372651423568,0.8641358641358642,False,0.952513395695214
within_layer__clr_true__thickness_absolute,l3,Oligo,-0.0962619313978766,0.7542457542457542,False,0.9128032461365794,-0.09626193139787657,0.7542457542457542,False,0.9128032461365794
within_layer__clr_true__thickness_absolute,l3,Pax6,0.4189250911033486,0.0669330669330669,False,0.2164169164169164,0.4189250911033485,0.06693306693306693,False,0.2164169164169164
within_layer__clr_true__thickness_absolute,l3,Pvalb,-0.4454042547665038,0.0449550449550449,False,0.1737572772055531,-0.44540425476650347,0.04495504495504495,False,0.1737572772055531
within_layer__clr_true__thickness_absolute,l3,Sncg,0.2898316642590171,0.1508491508491508,False,0.3470483005366727,0.28983166425901713,0.15084915084915085,False,0.3470483005366727
within_layer__clr_true__thickness_absolute,l3,Sst,-0.1053170620243445,0.7622377622377622,False,0.9128032461365794,-0.1053170620243445,0.7622377622377622,False,0.9128032461365794
within_layer__clr_true__thickness_absolute,l3,Vip,0.3589705801298421,0.2467532467532467,False,0.445036445036445,0.35897058012984256,0.24675324675324675,False,0.445036445036445
within_layer__clr_true__thickness_absolute,l4,Astro,-0.3597213733794079,0.1538461538461538,False,0.3470483005366727,-0.3597213733794078,0.15384615384615385,False,0.3470483005366727
within_layer__clr_true__thickness_absolute,l4,Chandelier,-0.204372896727361,0.4665334665334665,False,0.637376707799243,-0.20437289672736098,0.46653346653346656,False,0.637376707799243
within_layer__clr_true__thickness_absolute,l4,Endo,0.0210310672715095,0.9070929070929072,False,0.9574447291838596,0.02103106727150951,0.9070929070929071,False,0.9574447291838597
within_layer__clr_true__thickness_absolute,l4,L2/3 IT,0.3660537183695791,0.0489510489510489,False,0.1737572772055531,0.36605371836957923,0.04895104895104895,False,0.1737572772055531
within_layer__clr_true__thickness_absolute,l4,L4 IT,0.4306131671776372,0.1978021978021978,False,0.3997252747252747,0.4306131671776374,0.1978021978021978,False,0.3997252747252747
within_layer__clr_true__thickness_absolute,l4,L5 ET,-0.1332256461779779,0.7502497502497503,False,0.9128032461365794,-0.13322564617797766,0.7502497502497503,False,0.9128032461365794
within_layer__clr_true__thickness_absolute,l4,L5 IT,-0.2657432244764416,0.1048951048951049,False,0.274995274995275,-0.26574322447644155,0.1048951048951049,False,0.27499527499527504
within_layer__clr_true__thickness_absolute,l4,L5/6 NP,0.4859544958181216,0.0519480519480519,False,0.1737572772055531,0.4859544958181217,0.05194805194805195,False,0.1737572772055531
within_layer__clr_true__thickness_absolute,l4,Lamp5,0.206950450149499,0.4285714285714285,False,0.6113445378151261,0.2069504501494994,0.42857142857142855,False,0.6113445378151261
within_layer__clr_true__thickness_absolute,l4,Lamp5_Lhx6,0.4313671156449949,0.0519480519480519,False,0.1737572772055531,0.43136711564499514,0.05194805194805195,False,0.1737572772055531
within_layer__clr_true__thickness_absolute,l4,Micro-PVM,-0.4863894200248913,0.0309690309690309,False,0.1581050528418949,-0.4863894200248912,0.030969030969030968,False,0.15810505284189494
within_layer__clr_true__thickness_absolute,l4,OPC,-0.2064582534011256,0.5314685314685315,False,0.6966546966546967,-0.20645825340112564,0.5314685314685315,False,0.6966546966546967
within_layer__clr_true__thickness_absolute,l4,Oligo,0.4866334032013974,0.0329670329670329,False,0.1598901098901099,0.4866334032013976,0.03296703296703297,False,0.1598901098901099
within_layer__clr_true__thickness_absolute,l4,Pax6,0.2430677383192617,0.3366633366633366,False,0.5353498960056337,0.24306773831926173,0.33666333666333664,False,0.5353498960056337
within_layer__clr_true__thickness_absolute,l4,Pvalb,0.2795371469882206,0.1788211788211788,False,0.3770794422968336,0.279537146988221,0.17882117882117882,False,0.3770794422968336
within_layer__clr_true__thickness_absolute,l4,Sncg,-0.3655433115142844,0.0769230769230769,False,0.2261072261072261,-0.3655433115142843,0.07692307692307693,False,0.2261072261072261
within_layer__clr_true__thickness_absolute,l4,Sst,-0.2453254267551983,0.1738261738261738,False,0.3746919746919747,-0.24532542675519814,0.17382617382617382,False,0.3746919746919747
