branch,layer,ctype,r_obs,p_value,n_perm_used,p_adjusted,reject_H0
within_layer__clr_true__thickness_absolute,l4,Lamp5,0.2069504501494994,0.0016638935108153079,600,0.010087354409317803,True
within_layer__clr_true__thickness_absolute,l4,Lamp5_Lhx6,0.43136711564499514,0.0016638935108153079,600,0.010087354409317803,True
within_layer__clr_true__thickness_absolute,l4,Micro-PVM,-0.4863894200248912,1.0,600,1.0,False
within_layer__clr_true__thickness_absolute,l4,OPC,-0.20645825340112564,0.800332778702163,600,0.9826870827102508,False
within_layer__clr_true__thickness_absolute,l4,Oligo,0.4866334032013976,0.0016638935108153079,600,0.010087354409317803,True
within_layer__clr_true__thickness_absolute,l4,Pax6,0.24306773831926173,0.0016638935108153079,600,0.010087354409317803,True
within_layer__clr_true__thickness_absolute,l4,Pvalb,0.279537146988221,0.0016638935108153079,600,0.010087354409317803,True
within_layer__clr_true__thickness_absolute,l4,Sncg,-0.3655433115142843,1.0,600,1.0,False
within_layer__clr_true__thickness_absolute,l4,Sst,-0.24532542675519814,1.0,600,1.0,False
within_layer__clr_true__thickness_absolute,l4,Vip,-0.03181504175834268,0.40099833610648916,600,0.8103508042151968,False
within_layer__clr_true__thickness_absolute,l5,Astro,0.07140033373817926,0.6006655574043261,600,0.9826870827102508,False
within_layer__clr_true__thickness_absolute,l5,Chandelier,0.5714247846781706,0.20133111480865223,600,0.5579748038982648,False
within_layer__clr_true__thickness_absolute,l5,Endo,0.28975876937059347,0.40099833610648916,600,0.8103508042151968,False
within_layer__clr_true__thickness_absolute,l5,L4 IT,-0.2921114094383632,0.800332778702163,600,0.9826870827102508,False
within_layer__clr_true__thickness_absolute,l5,L5 ET,0.40824482131835926,0.20133111480865223,600,0.5579748038982648,False
within_layer__clr_true__thickness_absolute,l5,L5 IT,-0.5585299048953105,0.800332778702163,600,0.9826870827102508,False
within_layer__clr_true__thickness_absolute,l5,L5/6 NP,-0.46251299179427907,0.6006655574043261,600,0.9826870827102508,False
within_layer__clr_true__thickness_absolute,l5,L6 CT,-0.5904507585505439,0.40099833610648916,600,0.8103508042151968,False
within_layer__clr_true__thickness_absolute,l5,L6 IT,-0.6806000573375169,0.800332778702163,600,0.9826870827102508,False
within_layer__clr_true__thickness_absolute,l5,L6 IT Car3,-0.19767273637707913,0.800332778702163,600,0.9826870827102508,False
within_layer__clr_true__thickness_absolute,l5,L6b,-0.5375165275250605,0.800332778702163,600,0.9826870827102508,False
within_layer__clr_true__thickness_absolute,l5,Lamp5,-0.31808000534068265,0.20133111480865223,600,0.5579748038982648,False
within_layer__clr_true__thickness_absolute,l5,Lamp5_Lhx6,-0.5860721113690424,0.6006655574043261,600,0.9826870827102508,False
within_layer__clr_true__thickness_absolute,l5,Micro-PVM,0.7287406337795225,0.20133111480865223,600,0.5579748038982648,False
within_layer__clr_true__thickness_absolute,l5,OPC,0.4988826558777077,0.20133111480865223,600,0.5579748038982648,False
within_layer__clr_true__thickness_absolute,l5,Oligo,-0.14715101201812897,0.6006655574043261,600,0.9826870827102508,False
within_layer__clr_true__thickness_absolute,l5,Pvalb,-0.2814523716652183,0.6006655574043261,600,0.9826870827102508,False
within_layer__clr_true__thickness_absolute,l5,Sst,-0.46434861174570563,0.800332778702163,600,0.9826870827102508,False
within_layer__clr_true__thickness_absolute,l5,Vip,0.009186850710115727,0.40099833610648916,600,0.8103508042151968,False
within_layer__clr_true__thickness_absolute,l6,Astro,0.09081276143757823,0.40099833610648916,600,0.8103508042151968,False
within_layer__clr_true__thickness_absolute,l6,Chandelier,0.7277217019286316,0.0016638935108153079,600,0.010087354409317803,True
within_layer__clr_true__thickness_absolute,l6,Endo,0.549229933329427,0.0016638935108153079,600,0.010087354409317803,True
within_layer__clr_true__thickness_absolute,l6,L5 ET,-0.6393089980210166,1.0,600,1.0,False
within_layer__clr_true__thickness_absolute,l6,L5 IT,-0.8111789571923133,1.0,600,1.0,False
within_layer__clr_true__thickness_absolute,l6,L5/6 NP,-0.7318236273334034,1.0,600,1.0,False
within_layer__clr_true__thickness_absolute,l6,L6 CT,-0.78968711637328,1.0,600,1.0,False
within_layer__clr_true__thickness_absolute,l6,L6 IT,-0.6174737023882267,1.0,600,1.0,False
within_layer__clr_true__thickness_absolute,l6,L6 IT Car3,-0.4445019821889854,1.0,600,1.0,False
within_layer__clr_true__thickness_absolute,l6,L6b,-0.7419219202014609,1.0,600,1.0,False
within_layer__clr_true__thickness_absolute,l6,Lamp5,0.00377843039431517,0.6006655574043261,600,0.9826870827102508,False
within_layer__clr_true__thickness_absolute,l6,Lamp5_Lhx6,-0.05610932649881562,0.800332778702163,600,0.9826870827102508,False
within_layer__clr_true__thickness_absolute,l6,Micro-PVM,0.8146053051183642,0.0016638935108153079,600,0.010087354409317803,True
within_layer__clr_true__thickness_absolute,l6,OPC,0.6579327726837451,0.0016638935108153079,600,0.010087354409317803,True
within_layer__clr_true__thickness_absolute,l6,Oligo,0.03761823309000352,0.800332778702163,600,0.9826870827102508,False
within_layer__clr_true__thickness_absolute,l6,Pvalb,-0.6820430196526196,0.800332778702163,600,0.9826870827102508,False
within_layer__clr_true__thickness_absolute,l6,Sst,-0.6732294431746632,1.0,600,1.0,False
within_layer__clr_true__thickness_relative,l1,Astro,-0.24940721506367577,0.6006655574043261,600,0.9551567060363875,False
within_layer__clr_true__thickness_relative,l1,Endo,0.0479675920996931,0.20133111480865223,600,0.5917914586799777,False
within_layer__clr_true__thickness_relative,l1,Lamp5,-0.03340000882063985,0.800332778702163,600,0.9584232041248124,False
within_layer__clr_true__thickness_relative,l1,Micro-PVM,-0.022100722115234332,0.6006655574043261,600,0.9551567060363875,False
within_layer__clr_true__thickness_relative,l1,OPC,-0.1656955129166201,0.6006655574043261,600,0.9551567060363875,False
within_layer__clr_true__thickness_relative,l1,Pax6,-0.31936507525625824,1.0,600,1.0,False
within_layer__clr_true__thickness_relative,l1,Sncg,0.4149829162353019,0.40099833610648916,600,0.8275923106878607,False
within_layer__clr_true__thickness_relative,l1,VLMC,-0.13462739847956331,0.6006655574043261,600,0.9551567060363875,False
within_layer__clr_true__thickness_relative,l2,Astro,0.03451809596501627,0.6006655574043261,600,0.9551567060363875,False
within_layer__clr_true__thickness_relative,l2,Chandelier,-0.16378698525498844,0.6006655574043261,600,0.9551567060363875,False
within_layer__clr_true__thickness_relative,l2,Endo,-0.19278531139006305,0.800332778702163,600,0.9584232041248124,False
within_layer__clr_true__thickness_relative,l2,L2/3 IT,-0.04563800120345156,0.40099833610648916,600,0.8275923106878607,False
within_layer__clr_true__thickness_relative,l2,Lamp5,0.13846920858456002,0.40099833610648916,600,0.8275923106878607,False
within_layer__clr_true__thickness_relative,l2,Lamp5_Lhx6,0.03805907088435381,0.40099833610648916,600,0.8275923106878607,False
within_layer__clr_true__thickness_relative,l2,Micro-PVM,0.042597353759681086,0.6006655574043261,600,0.9551567060363875,False
within_layer__clr_true__thickness_relative,l2,OPC,0.10705980110009515,0.20133111480865223,600,0.5917914586799777,False
within_layer__clr_true__thickness_relative,l2,Pax6,0.5480356842235126,0.0016638935108153079,600,0.012415205426852682,True
within_layer__clr_true__thickness_relative,l2,Pvalb,-0.0778871588143739,0.6006655574043261,600,0.9551567060363875,False
within_layer__clr_true__thickness_relative,l2,Sncg,0.5573842741399948,0.0016638935108153079,600,0.012415205426852682,True
within_layer__clr_true__thickness_relative,l2,Sst,-0.0032182407301138472,0.40099833610648916,600,0.8275923106878607,False
within_layer__clr_true__thickness_relative,l2,Vip,0.23238221581086932,0.40099833610648916,600,0.8275923106878607,False
within_layer__clr_true__thickness_relative,l3,Astro,-0.230655168197528,0.800332778702163,600,0.9584232041248124,False
within_layer__clr_true__thickness_relative,l3,Chandelier,-0.2071602314852766,0.800332778702163,600,0.9584232041248124,False
within_layer__clr_true__thickness_relative,l3,Endo,-0.09189652883008877,0.6006655574043261,600,0.9551567060363875,False
within_layer__clr_true__thickness_relative,l3,L2/3 IT,0.15371310744243347,0.20133111480865223,600,0.5917914586799777,False
within_layer__clr_true__thickness_relative,l3,L4 IT,-0.2835219257470816,0.800332778702163,600,0.9584232041248124,False
within_layer__clr_true__thickness_relative,l3,L5 ET,0.10891513196672238,0.20133111480865223,600,0.5917914586799777,False
within_layer__clr_true__thickness_relative,l3,L5 IT,-0.07372078068489106,0.40099833610648916,600,0.8275923106878607,False
within_layer__clr_true__thickness_relative,l3,L5/6 NP,0.15104549943631176,0.20133111480865223,600,0.5917914586799777,False
within_layer__clr_true__thickness_relative,l3,L6 CT,0.12897483547223743,0.20133111480865223,600,0.5917914586799777,False
within_layer__clr_true__thickness_relative,l3,L6 IT,-0.0760955162121606,0.40099833610648916,600,0.8275923106878607,False
within_layer__clr_true__thickness_relative,l3,L6 IT Car3,0.19215319731650457,0.20133111480865223,600,0.5917914586799777,False
within_layer__clr_true__thickness_relative,l3,L6b,0.24919465776572763,0.20133111480865223,600,0.5917914586799777,False
within_layer__clr_true__thickness_relative,l3,Lamp5,0.22122048793569554,0.20133111480865223,600,0.5917914586799777,False
within_layer__clr_true__thickness_relative,l3,Lamp5_Lhx6,0.18201125690614356,0.20133111480865223,600,0.5917914586799777,False
within_layer__clr_true__thickness_relative,l3,Micro-PVM,-0.12700914828801388,0.800332778702163,600,0.9584232041248124,False
within_layer__clr_true__thickness_relative,l3,OPC,-0.3391551971624161,0.800332778702163,600,0.9584232041248124,False
within_layer__clr_true__thickness_relative,l3,Oligo,0.0065489723625583255,0.20133111480865223,600,0.5917914586799777,False
within_layer__clr_true__thickness_relative,l3,Pax6,-0.01659564752598438,0.800332778702163,600,0.9584232041248124,False
within_layer__clr_true__thickness_relative,l3,Pvalb,-0.2592333640748994,0.800332778702163,600,0.9584232041248124,False
within_layer__clr_true__thickness_relative,l3,Sncg,0.2259882918686145,0.20133111480865223,600,0.5917914586799777,False
within_layer__clr_true__thickness_relative,l3,Sst,0.25466795350949256,0.20133111480865223,600,0.5917914586799777,False
within_layer__clr_true__thickness_relative,l3,Vip,0.4429753319926437,0.0016638935108153079,600,0.012415205426852682,True
within_layer__clr_true__thickness_relative,l4,Astro,-0.39234430704356843,1.0,600,1.0,False
within_layer__clr_true__thickness_relative,l4,Chandelier,-0.4024295373304011,1.0,600,1.0,False
within_layer__clr_true__thickness_relative,l4,Endo,-0.017417465918933873,0.40099833610648916,600,0.8275923106878607,False
within_layer__clr_true__thickness_relative,l4,L2/3 IT,0.48007141551568033,0.0016638935108153079,600,0.012415205426852682,True
within_layer__clr_true__thickness_relative,l4,L4 IT,0.36920028260588605,0.20133111480865223,600,0.5917914586799777,False
within_layer__clr_true__thickness_relative,l4,L5 ET,-0.07950833955528545,0.800332778702163,600,0.9584232041248124,False
within_layer__clr_true__thickness_relative,l4,L5 IT,-0.19338889196439174,1.0,600,1.0,False
within_layer__clr_true__thickness_relative,l4,L5/6 NP,0.5954776050591775,0.0016638935108153079,600,0.012415205426852682,True
within_layer__clr_true__thickness_relative,l4,Lamp5,0.3252400495373037,0.0016638935108153079,600,0.012415205426852682,True
within_layer__clr_true__thickness_relative,l4,Lamp5_Lhx6,0.5540120039026271,0.0016638935108153079,600,0.012415205426852682,True
within_layer__clr_true__thickness_relative,l4,Micro-PVM,-0.5923262345219077,1.0,600,1.0,False
within_layer__clr_true__thickness_relative,l4,OPC,-0.0854059519838775,0.6006655574043261,600,0.9551567060363875,False
within_layer__clr_true__thickness_relative,l4,Oligo,0.4434998906938142,0.0016638935108153079,600,0.012415205426852682,True
within_layer__clr_true__thickness_relative,l4,Pax6,0.3799142211197826,0.0016638935108153079,600,0.012415205426852682,True
within_layer__clr_true__thickness_relative,l4,Pvalb,0.2018206794492758,0.40099833610648916,600,0.8275923106878607,False
within_layer__clr_true__thickness_relative,l4,Sncg,-0.27371607321958086,1.0,600,1.0,False
within_layer__clr_true__thickness_relative,l4,Sst,-0.24042731539808293,1.0,600,1.0,False
within_layer__clr_true__thickness_relative,l4,Vip,-0.007656938738619236,0.40099833610648916,600,0.8275923106878607,False
within_layer__clr_true__thickness_relative,l5,Astro,-0.05392475494417982,0.6006655574043261,600,0.9551567060363875,False
within_layer__clr_true__thickness_relative,l5,Chandelier,0.5589377833778737,0.20133111480865223,600,0.5917914586799777,False
within_layer__clr_true__thickness_relative,l5,Endo,0.11604029054052611,0.20133111480865223,600,0.5917914586799777,False
within_layer__clr_true__thickness_relative,l5,L4 IT,-0.17871710358072865,0.800332778702163,600,0.9584232041248124,False
within_layer__clr_true__thickness_relative,l5,L5 ET,0.4778088104284933,0.20133111480865223,600,0.5917914586799777,False
within_layer__clr_true__thickness_relative,l5,L5 IT,-0.3996679843471708,0.800332778702163,600,0.9584232041248124,False
within_layer__clr_true__thickness_relative,l5,L5/6 NP,-0.33609493213571506,0.800332778702163,600,0.9584232041248124,False
within_layer__clr_true__thickness_relative,l5,L6 CT,-0.1848230711411275,0.40099833610648916,600,0.8275923106878607,False
within_layer__clr_true__thickness_relative,l5,L6 IT,-0.40192521130756736,0.800332778702163,600,0.9584232041248124,False
within_layer__clr_true__thickness_relative,l5,L6 IT Car3,-0.3627296989523061,0.800332778702163,600,0.9584232041248124,False
within_layer__clr_true__thickness_relative,l5,L6b,-0.29883220425783014,0.800332778702163,600,0.9584232041248124,False
within_layer__clr_true__thickness_relative,l5,Lamp5,-0.06138300831967576,0.20133111480865223,600,0.5917914586799777,False
within_layer__clr_true__thickness_relative,l5,Lamp5_Lhx6,-0.3130327859286411,0.800332778702163,600,0.9584232041248124,False
within_layer__clr_true__thickness_relative,l5,Micro-PVM,0.42402103208089914,0.20133111480865223,600,0.5917914586799777,False
within_layer__clr_true__thickness_relative,l5,OPC,0.467524557210111,0.20133111480865223,600,0.5917914586799777,False
within_layer__clr_true__thickness_relative,l5,Oligo,-0.19082147180560263,0.6006655574043261,600,0.9551567060363875,False
within_layer__clr_true__thickness_relative,l5,Pvalb,-0.3512312470873547,0.6006655574043261,600,0.9551567060363875,False
within_layer__clr_true__thickness_relative,l5,Sst,-0.3604456348130331,0.800332778702163,600,0.9584232041248124,False
within_layer__clr_true__thickness_relative,l5,Vip,0.16764459262183887,0.40099833610648916,600,0.8275923106878607,False
within_layer__clr_true__thickness_relative,l6,Astro,0.03563652493788877,0.40099833610648916,600,0.8275923106878607,False
within_layer__clr_true__thickness_relative,l6,Chandelier,0.8020440017359808,0.0016638935108153079,600,0.012415205426852682,True
within_layer__clr_true__thickness_relative,l6,Endo,0.5565697883101005,0.0016638935108153079,600,0.012415205426852682,True
within_layer__clr_true__thickness_relative,l6,L5 ET,-0.6165046987477028,1.0,600,1.0,False
within_layer__clr_true__thickness_relative,l6,L5 IT,-0.8005566424308312,1.0,600,1.0,False
within_layer__clr_true__thickness_relative,l6,L5/6 NP,-0.5271431281170884,1.0,600,1.0,False
within_layer__clr_true__thickness_relative,l6,L6 CT,-0.8138236419168191,1.0,600,1.0,False
within_layer__clr_true__thickness_relative,l6,L6 IT,-0.8033736636959601,1.0,600,1.0,False
within_layer__clr_true__thickness_relative,l6,L6 IT Car3,-0.4350887385877685,1.0,600,1.0,False
within_layer__clr_true__thickness_relative,l6,L6b,-0.6849603749066785,1.0,600,1.0,False
within_layer__clr_true__thickness_relative,l6,Lamp5,-0.051046496870949136,0.6006655574043261,600,0.9551567060363875,False
within_layer__clr_true__thickness_relative,l6,Lamp5_Lhx6,-0.057219395477827215,0.800332778702163,600,0.9584232041248124,False
within_layer__clr_true__thickness_relative,l6,Micro-PVM,0.7363872344834012,0.0016638935108153079,600,0.012415205426852682,True
within_layer__clr_true__thickness_relative,l6,OPC,0.722586726555141,0.0016638935108153079,600,0.012415205426852682,True
within_layer__clr_true__thickness_relative,l6,Oligo,-0.15416192569854642,0.800332778702163,600,0.9584232041248124,False
within_layer__clr_true__thickness_relative,l6,Pvalb,-0.6975055103205658,1.0,600,1.0,False
within_layer__clr_true__thickness_relative,l6,Sst,-0.6297469757122529,1.0,600,1.0,False
within_region_cross_layer__clr_false__thickness_absolute,l1,Astro,0.3251727669990584,0.0016638935108153079,600,0.004362099204029321,True
within_region_cross_layer__clr_false__thickness_absolute,l1,Endo,0.09838010597972212,0.0016638935108153079,600,0.004362099204029321,True
within_region_cross_layer__clr_false__thickness_absolute,l1,Lamp5,0.5715488334971645,0.0016638935108153079,600,0.004362099204029321,True
within_region_cross_layer__clr_false__thickness_absolute,l1,Micro-PVM,-0.20330051686175352,0.20133111480865223,600,0.2536249108628476,False
within_region_cross_layer__clr_false__thickness_absolute,l1,OPC,0.28461612014855076,0.0016638935108153079,600,0.004362099204029321,True
within_region_cross_layer__clr_false__thickness_absolute,l1,Pax6,0.24106378668417935,0.0016638935108153079,600,0.004362099204029321,True
within_region_cross_layer__clr_false__thickness_absolute,l1,Sncg,0.4028867363695694,0.0016638935108153079,600,0.004362099204029321,True
within_region_cross_layer__clr_false__thickness_absolute,l1,VLMC,0.2808667731103297,0.0016638935108153079,600,0.004362099204029321,True
within_region_cross_layer__clr_false__thickness_absolute,l2,Astro,0.12329717937991978,0.40099833610648916,600,0.4522888209573192,False
within_region_cross_layer__clr_false__thickness_absolute,l2,Chandelier,-0.2003854976476887,0.6006655574043261,600,0.6265006351421466,False
within_region_cross_layer__clr_false__thickness_absolute,l2,Endo,-0.11587677282661495,0.40099833610648916,600,0.4522888209573192,False
within_region_cross_layer__clr_false__thickness_absolute,l2,L2/3 IT,0.10602349371340032,0.20133111480865223,600,0.2536249108628476,False
within_region_cross_layer__clr_false__thickness_absolute,l2,Lamp5,0.3630323780324724,0.20133111480865223,600,0.2536249108628476,False
within_region_cross_layer__clr_false__thickness_absolute,l2,Lamp5_Lhx6,0.38223314396921115,0.6006655574043261,600,0.6265006351421466,False
within_region_cross_layer__clr_false__thickness_absolute,l2,Micro-PVM,0.07001026074116164,0.6006655574043261,600,0.6265006351421466,False
within_region_cross_layer__clr_false__thickness_absolute,l2,OPC,0.183406672774633,0.40099833610648916,600,0.4522888209573192,False
within_region_cross_layer__clr_false__thickness_absolute,l2,Pax6,0.5667402839135418,0.20133111480865223,600,0.2536249108628476,False
within_region_cross_layer__clr_false__thickness_absolute,l2,Pvalb,-0.17898702145458353,0.6006655574043261,600,0.6265006351421466,False
within_region_cross_layer__clr_false__thickness_absolute,l2,Sncg,0.482939275299545,0.20133111480865223,600,0.2536249108628476,False
within_region_cross_layer__clr_false__thickness_absolute,l2,Sst,-0.0058314972569522335,0.40099833610648916,600,0.4522888209573192,False
within_region_cross_layer__clr_false__thickness_absolute,l2,Vip,0.2944071641029087,0.6006655574043261,600,0.6265006351421466,False
within_region_cross_layer__clr_false__thickness_absolute,l3,Astro,0.23528265372672713,0.20133111480865223,600,0.2536249108628476,False
within_region_cross_layer__clr_false__thickness_absolute,l3,Chandelier,0.24678391039821174,0.20133111480865223,600,0.2536249108628476,False
within_region_cross_layer__clr_false__thickness_absolute,l3,Endo,0.15507078646842268,0.20133111480865223,600,0.2536249108628476,False
within_region_cross_layer__clr_false__thickness_absolute,l3,L2/3 IT,0.05135975744722876,0.40099833610648916,600,0.4522888209573192,False
within_region_cross_layer__clr_false__thickness_absolute,l3,L4 IT,-0.2501846610973584,0.800332778702163,600,0.8086695784803105,False
within_region_cross_layer__clr_false__thickness_absolute,l3,L5 ET,-0.02626964476841233,0.20133111480865223,600,0.2536249108628476,False
within_region_cross_layer__clr_false__thickness_absolute,l3,L5 IT,-0.2940123529854326,1.0,600,1.0,False
within_region_cross_layer__clr_false__thickness_absolute,l3,L5/6 NP,-0.0964703019869346,0.20133111480865223,600,0.2536249108628476,False
within_region_cross_layer__clr_false__thickness_absolute,l3,L6 CT,-0.028517346615508338,0.20133111480865223,600,0.2536249108628476,False
within_region_cross_layer__clr_false__thickness_absolute,l3,L6 IT,-0.5400448204550082,0.20133111480865223,600,0.2536249108628476,False
within_region_cross_layer__clr_false__thickness_absolute,l3,L6 IT Car3,-0.09916688798950407,0.20133111480865223,600,0.2536249108628476,False
within_region_cross_layer__clr_false__thickness_absolute,l3,L6b,0.04029018728550638,0.20133111480865223,600,0.2536249108628476,False
within_region_cross_layer__clr_false__thickness_absolute,l3,Lamp5,0.14828436501724054,0.20133111480865223,600,0.2536249108628476,False
within_region_cross_layer__clr_false__thickness_absolute,l3,Lamp5_Lhx6,0.09259641593886328,0.20133111480865223,600,0.2536249108628476,False
within_region_cross_layer__clr_false__thickness_absolute,l3,Micro-PVM,0.24339973828081735,0.6006655574043261,600,0.6265006351421466,False
within_region_cross_layer__clr_false__thickness_absolute,l3,OPC,-0.05591530898318143,0.20133111480865223,600,0.2536249108628476,False
within_region_cross_layer__clr_false__thickness_absolute,l3,Oligo,-0.15694006994502166,0.20133111480865223,600,0.2536249108628476,False
within_region_cross_layer__clr_false__thickness_absolute,l3,Pax6,0.17155001277648424,0.800332778702163,600,0.8086695784803105,False
within_region_cross_layer__clr_false__thickness_absolute,l3,Pvalb,-0.2110732114410178,0.800332778702163,600,0.8086695784803105,False
within_region_cross_layer__clr_false__thickness_absolute,l3,Sncg,0.008871869549575778,0.20133111480865223,600,0.2536249108628476,False
within_region_cross_layer__clr_false__thickness_absolute,l3,Sst,-0.02698643178062033,0.20133111480865223,600,0.2536249108628476,False
within_region_cross_layer__clr_false__thickness_absolute,l3,Vip,0.1779721370949091,0.40099833610648916,600,0.4522888209573192,False
within_region_cross_layer__clr_false__thickness_absolute,l4,Astro,0.7817279893473568,0.0016638935108153079,600,0.004362099204029321,True
within_region_cross_layer__clr_false__thickness_absolute,l4,Chandelier,0.7306040405731425,0.0016638935108153079,600,0.004362099204029321,True
within_region_cross_layer__clr_false__thickness_absolute,l4,Endo,0.666699590987608,0.0016638935108153079,600,0.004362099204029321,True
within_region_cross_layer__clr_false__thickness_absolute,l4,L2/3 IT,0.7666809181283529,0.0016638935108153079,600,0.004362099204029321,True
within_region_cross_layer__clr_false__thickness_absolute,l4,L4 IT,0.656892404388471,0.0016638935108153079,600,0.004362099204029321,True
within_region_cross_layer__clr_false__thickness_absolute,l4,L5 ET,0.7827374428418964,0.0016638935108153079,600,0.004362099204029321,True
within_region_cross_layer__clr_false__thickness_absolute,l4,L5 IT,0.6569895631003921,0.0016638935108153079,600,0.004362099204029321,True
within_region_cross_layer__clr_false__thickness_absolute,l4,L5/6 NP,0.779260242512077,0.0016638935108153079,600,0.004362099204029321,True
within_region_cross_layer__clr_false__thickness_absolute,l4,Lamp5,0.7903856000606965,0.0016638935108153079,600,0.004362099204029321,True
within_region_cross_layer__clr_false__thickness_absolute,l4,Lamp5_Lhx6,0.7816137369384751,0.0016638935108153079,600,0.004362099204029321,True
within_region_cross_layer__clr_false__thickness_absolute,l4,Micro-PVM,0.7715032963132276,0.0016638935108153079,600,0.004362099204029321,True
within_region_cross_layer__clr_false__thickness_absolute,l4,OPC,0.7799689874724735,0.0016638935108153079,600,0.004362099204029321,True
within_region_cross_layer__clr_false__thickness_absolute,l4,Oligo,0.7969394454856904,0.0016638935108153079,600,0.004362099204029321,True
within_region_cross_layer__clr_false__thickness_absolute,l4,Pax6,0.7693074202372718,0.0016638935108153079,600,0.004362099204029321,True
within_region_cross_layer__clr_false__thickness_absolute,l4,Pvalb,0.7515811420887818,0.0016638935108153079,600,0.004362099204029321,True
within_region_cross_layer__clr_false__thickness_absolute,l4,Sncg,0.7605437874182558,0.0016638935108153079,600,0.004362099204029321,True
within_region_cross_layer__clr_false__thickness_absolute,l4,Sst,0.7177946693278571,0.0016638935108153079,600,0.004362099204029321,True
within_region_cross_layer__clr_false__thickness_absolute,l4,Vip,0.754621055414447,0.0016638935108153079,600,0.004362099204029321,True
within_region_cross_layer__clr_false__thickness_absolute,l5,Astro,0.43147418743351706,0.20133111480865223,600,0.2536249108628476,False
within_region_cross_layer__clr_false__thickness_absolute,l5,Chandelier,0.44960351927030373,0.20133111480865223,600,0.2536249108628476,False
within_region_cross_layer__clr_false__thickness_absolute,l5,Endo,0.2244508848401117,0.20133111480865223,600,0.2536249108628476,False
within_region_cross_layer__clr_false__thickness_absolute,l5,L4 IT,0.4942939801670656,0.20133111480865223,600,0.2536249108628476,False
within_region_cross_layer__clr_false__thickness_absolute,l5,L5 ET,0.5878603568931319,0.20133111480865223,600,0.2536249108628476,False
within_region_cross_layer__clr_false__thickness_absolute,l5,L5 IT,0.6018718168087366,0.20133111480865223,600,0.2536249108628476,False
within_region_cross_layer__clr_false__thickness_absolute,l5,L5/6 NP,0.7658207036700121,0.0016638935108153079,600,0.004362099204029321,True
within_region_cross_layer__clr_false__thickness_absolute,l5,L6 CT,0.4968397930395159,0.20133111480865223,600,0.2536249108628476,False
within_region_cross_layer__clr_false__thickness_absolute,l5,L6 IT,0.35426641849181784,0.40099833610648916,600,0.4522888209573192,False
within_region_cross_layer__clr_false__thickness_absolute,l5,L6 IT Car3,0.435117240224617,0.40099833610648916,600,0.4522888209573192,False
within_region_cross_layer__clr_false__thickness_absolute,l5,L6b,0.4929730020648849,0.20133111480865223,600,0.2536249108628476,False
within_region_cross_layer__clr_false__thickness_absolute,l5,Lamp5,0.3028591227401473,0.20133111480865223,600,0.2536249108628476,False
within_region_cross_layer__clr_false__thickness_absolute,l5,Lamp5_Lhx6,0.4369011959631407,0.20133111480865223,600,0.2536249108628476,False
within_region_cross_layer__clr_false__thickness_absolute,l5,Micro-PVM,0.531459320868361,0.20133111480865223,600,0.2536249108628476,False
within_region_cross_layer__clr_false__thickness_absolute,l5,OPC,0.5422915790461761,0.20133111480865223,600,0.2536249108628476,False
within_region_cross_layer__clr_false__thickness_absolute,l5,Oligo,0.4591155124507746,0.20133111480865223,600,0.2536249108628476,False
within_region_cross_layer__clr_false__thickness_absolute,l5,Pvalb,0.6212414341203532,0.20133111480865223,600,0.2536249108628476,False
within_region_cross_layer__clr_false__thickness_absolute,l5,Sst,0.5363538434484465,0.20133111480865223,600,0.2536249108628476,False
within_region_cross_layer__clr_false__thickness_absolute,l5,Vip,0.4137844669385079,0.40099833610648916,600,0.4522888209573192,False
within_region_cross_layer__clr_false__thickness_absolute,l6,Astro,0.42010735435785723,0.0016638935108153079,600,0.004362099204029321,True
within_region_cross_layer__clr_false__thickness_absolute,l6,Chandelier,0.6175099808942018,0.0016638935108153079,600,0.004362099204029321,True
within_region_cross_layer__clr_false__thickness_absolute,l6,Endo,0.47742981885202096,0.0016638935108153079,600,0.004362099204029321,True
within_region_cross_layer__clr_false__thickness_absolute,l6,L5 ET,-0.5552563662510257,0.6006655574043261,600,0.6265006351421466,False
within_region_cross_layer__clr_false__thickness_absolute,l6,L5 IT,0.08466302427361662,0.0016638935108153079,600,0.004362099204029321,True
within_region_cross_layer__clr_false__thickness_absolute,l6,L5/6 NP,0.3193670683632117,0.20133111480865223,600,0.2536249108628476,False
within_region_cross_layer__clr_false__thickness_absolute,l6,L6 CT,0.295546750395804,0.0016638935108153079,600,0.004362099204029321,True
within_region_cross_layer__clr_false__thickness_absolute,l6,L6 IT,0.5868635064629093,0.20133111480865223,600,0.2536249108628476,False
within_region_cross_layer__clr_false__thickness_absolute,l6,L6 IT Car3,0.26737697492935175,0.20133111480865223,600,0.2536249108628476,False
within_region_cross_layer__clr_false__thickness_absolute,l6,L6b,0.5337159291147349,0.20133111480865223,600,0.2536249108628476,False
within_region_cross_layer__clr_false__thickness_absolute,l6,Lamp5,0.5770251662598718,0.0016638935108153079,600,0.004362099204029321,True
within_region_cross_layer__clr_false__thickness_absolute,l6,Lamp5_Lhx6,0.6957781405398976,0.0016638935108153079,600,0.004362099204029321,True
within_region_cross_layer__clr_false__thickness_absolute,l6,Micro-PVM,0.4264536658220822,0.0016638935108153079,600,0.004362099204029321,True
within_region_cross_layer__clr_false__thickness_absolute,l6,OPC,0.6356818514569735,0.0016638935108153079,600,0.004362099204029321,True
