phenotype,outcome,feature,mean_abs_shap,relative_shap,total_mean_abs_shap
enigma,22q,Lamp5,0.0114716691766909,0.04626687164249143,0.24794564165335387
enigma,22q,Lamp5_Lhx6,0.010029735865380994,0.040451349733355256,0.24794564165335387
enigma,22q,Micro-PVM,0.005470800065392055,0.02206451393503675,0.24794564165335387
enigma,22q,OPC,0.005939387594943857,0.023954394016925513,0.24794564165335387
enigma,22q,Oligo,0.003155822722530887,0.012727881407744033,0.24794564165335387
enigma,22q,Pax6,0.018435646582488807,0.07435358193657297,0.24794564165335387
enigma,22q,Pvalb,0.0024768604499430936,0.009989530097915275,0.24794564165335387
enigma,22q,Sncg,0.023949124029332892,0.09659021981445239,0.24794564165335387
enigma,22q,Sst,0.01779739968143234,0.07177944150482148,0.24794564165335387
enigma,22q,VLMC,0.01738454511521306,0.07011434038238883,0.24794564165335387
enigma,22q,Vip,0.01826402929343564,0.07366142502706335,0.24794564165335387
enigma,adhd,Astro,0.002662532522858325,0.029937973705714983,0.08893496096397677
enigma,adhd,Chandelier,0.010518521677511165,0.11827206717695313,0.08893496096397677
enigma,adhd,Endo,0.0038898401085437316,0.04373803132515364,0.08893496096397677
enigma,adhd,L2/3 IT,0.002665051323240177,0.02996629553050189,0.08893496096397677
enigma,adhd,L4 IT,0.002735667080219984,0.030760311249566637,0.08893496096397677
enigma,adhd,L5 ET,0.00183512571918002,0.02063446927157634,0.08893496096397677
enigma,adhd,L5 IT,0.0022916962419832366,0.025768226770926356,0.08893496096397677
enigma,adhd,L5/6 NP,0.007065603716623159,0.07944686364100494,0.08893496096397677
enigma,adhd,L6 CT,0.006423978471462765,0.07223231900967277,0.08893496096397677
enigma,adhd,L6 IT,0.004145796283377677,0.046616046585514756,0.08893496096397677
enigma,adhd,L6 IT Car3,0.0027213036722601516,0.0305988066196197,0.08893496096397677
enigma,adhd,L6b,0.002893925523042122,0.03253979640486165,0.08893496096397677
enigma,adhd,Lamp5,0.0023724443314269918,0.026676172179217056,0.08893496096397677
enigma,adhd,Lamp5_Lhx6,0.0058592574960330554,0.06588249921654946,0.08893496096397677
enigma,adhd,Micro-PVM,0.0032422378854659118,0.03645628052593608,0.08893496096397677
enigma,adhd,OPC,0.01000181091116849,0.11246208243369823,0.08893496096397677
enigma,adhd,Oligo,0.0062186640312494506,0.0699237281249646,0.08893496096397677
enigma,adhd,Pax6,0.002502295586499814,0.028136242028749214,0.08893496096397677
enigma,adhd,Pvalb,0.0015378212084136565,0.01729152620909738,0.08893496096397677
enigma,adhd,Sncg,0.002522690011010143,0.02836556044626772,0.08893496096397677
enigma,adhd,Sst,0.001557621094637026,0.017514159535842632,0.08893496096397677
enigma,adhd,VLMC,0.0016775854484833732,0.018863059367202978,0.08893496096397677
enigma,adhd,Vip,0.001593490619286346,0.017917482641407936,0.08893496096397677
enigma,asd,Astro,0.0038865522312634977,0.01328190823628541,0.2926200183077354
enigma,asd,Chandelier,0.0257174410651388,0.08788681380674687,0.2926200183077354
enigma,asd,Endo,0.005365641253557452,0.01833654882734184,0.2926200183077354
enigma,asd,L2/3 IT,0.004690055747475974,0.01602780211210175,0.2926200183077354
enigma,asd,L4 IT,0.008632550382980228,0.029500887987443707,0.2926200183077354
enigma,asd,L5 ET,0.0287655498930753,0.09830342455526696,0.2926200183077354
enigma,asd,L5 IT,0.006383929912750617,0.02181644970726823,0.2926200183077354
enigma,asd,L5/6 NP,0.0252352758364942,0.08623906177859435,0.2926200183077354
enigma,asd,L6 CT,0.0103682823903527,0.035432580622180264,0.2926200183077354
enigma,asd,L6 IT,0.013461954896973171,0.04600490074064528,0.2926200183077354
enigma,asd,L6 IT Car3,0.010661952166321462,0.03643616806526464,0.2926200183077354
enigma,asd,L6b,0.01843762125129621,0.06300874888165098,0.2926200183077354
enigma,asd,Lamp5,0.01689266243927198,0.05772900479251123,0.2926200183077354
enigma,asd,Lamp5_Lhx6,0.018816155517230725,0.0643023523340861,0.2926200183077354
enigma,asd,Micro-PVM,0.006929673787542867,0.023681475476688814,0.2926200183077354
enigma,asd,OPC,0.018475835064500887,0.06313934081253005,0.2926200183077354
enigma,asd,Oligo,0.00359440359768321,0.012283519147015897,0.2926200183077354
enigma,asd,Pax6,0.005106117749255677,0.01744965289382834,0.2926200183077354
enigma,asd,Pvalb,0.008244681421519172,0.028175384135369064,0.2926200183077354
enigma,asd,Sncg,0.01303720475791264,0.044553359108200165,0.2926200183077354
enigma,asd,Sst,0.01290497354407877,0.04410147200013906,0.2926200183077354
enigma,asd,VLMC,0.014011624682134054,0.0478833429208478,0.2926200183077354
enigma,asd,Vip,0.01299987871892573,0.04442580105799303,0.2926200183077354
enigma,epilepsy_gge,Astro,0.0018703417098511605,0.01662073295177651,0.1125306396100449
enigma,epilepsy_gge,Chandelier,0.0029590146765905777,0.026295191130562497,0.1125306396100449
enigma,epilepsy_gge,Endo,0.004647269583768107,0.041297815420514805,0.1125306396100449
enigma,epilepsy_gge,L2/3 IT,0.00624008624415357,0.05545233072323671,0.1125306396100449
