phenotype,outcome,feature,pearson_r,spin_p,spin_q_bh,n_valid_spins
enigma,depression,VLMC,-0.1997534783405929,0.3676323676323676,0.6504264965803428,1000
enigma,depression,Vip,-0.43098128686798526,0.025974025974025976,0.40497002997003,1000
enigma,ocd,Astro,0.29768044629517054,0.0979020979020979,0.3512202083630655,1000
enigma,ocd,Chandelier,-0.02532926273997845,0.8901098901098901,0.994005994005994,1000
enigma,ocd,Endo,0.39557861809772515,0.01898101898101898,0.2297702297702298,1000
enigma,ocd,L2/3 IT,-0.2642766282974324,0.21078921078921078,0.49975024975024973,1000
enigma,ocd,L4 IT,-0.19252973030585843,0.26073926073926074,0.49975024975024973,1000
enigma,ocd,L5 ET,0.3309434547049702,0.028971028971028972,0.2297702297702298,1000
enigma,ocd,L5 IT,-0.29412447364409033,0.1068931068931069,0.3512202083630655,1000
enigma,ocd,L5/6 NP,-0.08641641935225876,0.7462537462537463,0.9069877490930123,1000
enigma,ocd,L6 CT,0.3492622676688354,0.029970029970029972,0.2297702297702298,1000
