phenotype,outcome,feature,pearson_r,spin_p,spin_q_bh,n_valid_spins
meg,delta,Astro_1,0.34213081958172487,0.5124875124875125,0.8376385519242662,1000
meg,delta,Astro_2,0.26539418371869455,0.5404595404595405,0.8376385519242662,1000
meg,delta,Chandelier_1,0.7634332469468132,0.011988011988011988,0.42557442557442554,1000
meg,delta,Endo_1,0.09354188301491043,0.8401598401598401,0.8793118646059823,1000
meg,delta,L2/3 IT_1,0.10894135301175288,0.7112887112887113,0.8376385519242662,1000
meg,delta,L2/3 IT_2,0.3356973773460945,0.22377622377622378,0.6620046620046621,1000
meg,delta,L2/3 IT_3,-0.27690067403845703,0.3356643356643357,0.7491883116883117,1000
meg,delta,L2/3 IT_4,-0.1226038754706014,0.7072927072927073,0.8376385519242662,1000
meg,delta,L2/3 IT_5,0.3263935471967691,0.3096903096903097,0.732933732933733,1000
meg,delta,L2/3 IT_6,-0.4234012446605224,0.35564435564435565,0.7651742197196743,1000
meg,delta,L2/3 IT_7,-0.24989566938217564,0.6153846153846154,0.8376385519242662,1000
meg,delta,L2/3 IT_8,0.41901318538842763,0.23176823176823177,0.6620046620046621,1000
meg,delta,L4 IT_1,0.5485145492641135,0.18081918081918083,0.6620046620046621,1000
meg,delta,L4 IT_2,-0.11459027994254119,0.8311688311688312,0.8793118646059823,1000
meg,delta,L4 IT_3,-0.28395510137016766,0.2077922077922078,0.6620046620046621,1000
meg,delta,L5 ET_1,0.06979615169774524,0.9090909090909091,0.922077922077922,1000
meg,delta,L5 IT_1,-0.4220798725543106,0.0959040959040959,0.602897102897103,1000
meg,delta,L5 IT_2,0.2584131775821609,0.38961038961038963,0.8135981665393431,1000
meg,delta,L5 IT_3,-0.15760145984968574,0.7432567432567433,0.8376385519242662,1000
meg,delta,L5 IT_4,-0.2598077254078787,0.6403596403596403,0.8376385519242662,1000
meg,delta,L5 IT_5,0.10327084483778083,0.8421578421578422,0.8793118646059823,1000
meg,delta,L5/6 NP_1,-0.25079518723007826,0.2967032967032967,0.7264115195149677,1000
meg,delta,L5/6 NP_2,-0.19832180902534866,0.45554445554445555,0.8376385519242662,1000
meg,delta,L6 CT_1,-0.07578968526557289,0.7422577422577422,0.8376385519242662,1000
meg,delta,L6 CT_2,0.4214746022905946,0.33766233766233766,0.7491883116883117,1000
meg,delta,L6 IT Car3_1,0.19234065109054607,0.5804195804195804,0.8376385519242662,1000
meg,delta,L6 IT_1,0.16800354848827703,0.6013986013986014,0.8376385519242662,1000
meg,delta,L6 IT_2,-0.29967752246003576,0.4675324675324675,0.8376385519242662,1000
meg,delta,L6 IT_3,0.27529529725748847,0.24775224775224775,0.6620046620046621,1000
meg,delta,L6b_1,0.385374870296582,0.26573426573426573,0.6738261738261738,1000
meg,delta,L6b_2,-0.015251604138287345,0.9560439560439561,0.9560439560439561,1000
meg,delta,L6b_3,0.24972812143148776,0.6293706293706294,0.8376385519242662,1000
meg,delta,Lamp5_1,0.42300785324878254,0.4325674325674326,0.8376385519242662,1000
meg,delta,Lamp5_2,0.274239714509857,0.5604395604395604,0.8376385519242662,1000
meg,delta,Lamp5_Lhx6_1,-0.05496858831458022,0.906093906093906,0.922077922077922,1000
meg,delta,Micro-PVM_1,0.6938973011082452,0.052947052947052944,0.602897102897103,1000
meg,delta,Micro-PVM_2,-0.14338451701799687,0.5664335664335665,0.8376385519242662,1000
meg,delta,OPC_1,0.5830786942652972,0.11188811188811189,0.602897102897103,1000
meg,delta,Oligo_1,0.22425283072328547,0.6283716283716284,0.8376385519242662,1000
meg,delta,Oligo_2,-0.17806975827413288,0.6663336663336663,0.8376385519242662,1000
meg,delta,Pax6_1,0.565774992198498,0.1848151848151848,0.6620046620046621,1000
meg,delta,Pax6_2,-0.104213298739484,0.5984015984015985,0.8376385519242662,1000
meg,delta,Pvalb_1,-0.7288753468950867,0.01098901098901099,0.42557442557442554,1000
meg,delta,Pvalb_2,0.22613832964518632,0.6643356643356644,0.8376385519242662,1000
meg,delta,Pvalb_3,0.43830095769470917,0.14585414585414586,0.6620046620046621,1000
meg,delta,Pvalb_4,-0.0939387051279592,0.7242757242757243,0.8376385519242662,1000
meg,delta,Pvalb_5,-0.21906287473428906,0.5964035964035964,0.8376385519242662,1000
meg,delta,Sncg_1,0.5560085506283621,0.1798201798201798,0.6620046620046621,1000
meg,delta,Sncg_2,0.6617203079566732,0.1008991008991009,0.602897102897103,1000
meg,delta,Sncg_3,0.3283177950221552,0.2517482517482518,0.6620046620046621,1000
meg,delta,Sncg_4,0.5646449261198868,0.07092907092907093,0.602897102897103,1000
meg,delta,Sst_1,-0.4456458500032465,0.11688311688311688,0.602897102897103,1000
meg,delta,Sst_10,0.32791814265982355,0.5534465534465535,0.8376385519242662,1000
