phenotype,outcome,feature,total_dominance,relative_dominance,full_r2,method,runtime_sec,status,reason
meg,delta,Sst_3,-0.0002853057130883796,-0.00030180315731519414,0.9453370721049644,incremental,2.716930866241455,ok,
meg,delta,Sst_4,0.026815175582138195,0.028365729403195143,0.9453370721049644,incremental,2.716930866241455,ok,
meg,delta,Sst_5,0.0037710954391267926,0.003989154292584511,0.9453370721049644,incremental,2.716930866241455,ok,
meg,delta,Sst_6,0.0008932270945346543,0.0009448768284795202,0.9453370721049644,incremental,2.716930866241455,ok,
meg,delta,Sst_7,-0.0004185914595572493,-0.00044279598453192946,0.9453370721049644,incremental,2.716930866241455,ok,
meg,delta,Sst_8,0.0013628531891971551,0.0014416584617405466,0.9453370721049644,incremental,2.716930866241455,ok,
meg,delta,Sst_9,0.010602224036630581,0.011215284314432741,0.9453370721049644,incremental,2.716930866241455,ok,
meg,delta,VLMC_1,0.005212036798872166,0.00551341627517751,0.9453370721049644,incremental,2.716930866241455,ok,
meg,delta,Vip_1,0.005453234853660005,0.005768561304294762,0.9453370721049644,incremental,2.716930866241455,ok,
meg,delta,Vip_2,0.0015235130375852446,0.0016116082639104235,0.9453370721049644,incremental,2.716930866241455,ok,
meg,delta,Vip_3,-1.0209235532965266e-05,-1.0799571744533991e-05,0.9453370721049644,incremental,2.716930866241455,ok,
meg,delta,Vip_4,-0.0011976623596647862,-0.001266915680137217,0.9453370721049644,incremental,2.716930866241455,ok,
meg,delta,Vip_5,0.0032132472564299075,0.003399049239944679,0.9453370721049644,incremental,2.716930866241455,ok,
meg,delta,Vip_6,0.00225187007716221,0.002382081633747858,0.9453370721049644,incremental,2.716930866241455,ok,
meg,delta,Vip_7,0.0063392387273734085,0.006705797238288713,0.9453370721049644,incremental,2.716930866241455,ok,
meg,delta,Vip_8,0.00416773864844644,0.004408732896898049,0.9453370721049644,incremental,2.716930866241455,ok,
meg,delta,Vip_9,0.02086529734222553,0.022071806933124036,0.9453370721049644,incremental,2.716930866241455,ok,
meg,theta,Astro_1,0.010523586705433408,0.010981882293963477,0.9582680294450082,incremental,2.8185369968414307,ok,
meg,theta,Astro_2,0.0009587014564991225,0.0010004523025299772,0.9582680294450082,incremental,2.8185369968414307,ok,
meg,theta,Chandelier_1,0.0019500822481957059,0.0020350071047712174,0.9582680294450082,incremental,2.8185369968414307,ok,
meg,theta,Endo_1,0.0007545420504571076,0.0007874018826383149,0.9582680294450082,incremental,2.8185369968414307,ok,
meg,theta,L2/3 IT_1,0.013206215725736659,0.013781338122472047,0.9582680294450082,incremental,2.8185369968414307,ok,
meg,theta,L2/3 IT_2,-0.00011670554348630624,-0.00012178799657325266,0.9582680294450082,incremental,2.8185369968414307,ok,
meg,theta,L2/3 IT_3,0.00022692859892015083,0.00023681119681262777,0.9582680294450082,incremental,2.8185369968414307,ok,
meg,theta,L2/3 IT_4,-0.0007371683430065223,-0.0007692715611450189,0.9582680294450082,incremental,2.8185369968414307,ok,
meg,theta,L2/3 IT_5,-0.00033466847227658914,-0.00034924307395543206,0.9582680294450082,incremental,2.8185369968414307,ok,
meg,theta,L2/3 IT_6,0.0012686931471023177,0.001323943936475785,0.9582680294450082,incremental,2.8185369968414307,ok,
meg,theta,L2/3 IT_7,0.0055257310547848215,0.005766373170129771,0.9582680294450082,incremental,2.8185369968414307,ok,
meg,theta,L2/3 IT_8,0.006085445531453959,0.00635046286056148,0.9582680294450082,incremental,2.8185369968414307,ok,
meg,theta,L4 IT_1,0.007224329345612679,0.007538944349209617,0.9582680294450082,incremental,2.8185369968414307,ok,
meg,theta,L4 IT_2,0.006832780759504331,0.00713034406820565,0.9582680294450082,incremental,2.8185369968414307,ok,
meg,theta,L4 IT_3,0.011892837131698197,0.012410762715924133,0.9582680294450082,incremental,2.8185369968414307,ok,
meg,theta,L5 ET_1,0.0017685170619932133,0.0018455348687960195,0.9582680294450082,incremental,2.8185369968414307,ok,
meg,theta,L5 IT_1,0.0008668726783439551,0.0009046244387867289,0.9582680294450082,incremental,2.8185369968414307,ok,
meg,theta,L5 IT_2,0.002321586278173804,0.002422689901820451,0.9582680294450082,incremental,2.8185369968414307,ok,
meg,theta,L5 IT_3,-0.00037972940727704074,-0.0003962663843611326,0.9582680294450082,incremental,2.8185369968414307,ok,
meg,theta,L5 IT_4,0.006610255486710903,0.006898127959605736,0.9582680294450082,incremental,2.8185369968414307,ok,
meg,theta,L5 IT_5,-0.0005571443222375239,-0.0005814076073895529,0.9582680294450082,incremental,2.8185369968414307,ok,
meg,theta,L5/6 NP_1,-0.0001028768439397254,-0.00010735706585067613,0.9582680294450082,incremental,2.8185369968414307,ok,
meg,theta,L5/6 NP_2,-0.0013626213198074666,-0.001421962622082513,0.9582680294450082,incremental,2.8185369968414307,ok,
meg,theta,L6 CT_1,-0.0004509823925645806,-0.0004706223923861596,0.9582680294450082,incremental,2.8185369968414307,ok,
meg,theta,L6 CT_2,0.004584408390507333,0.004784056495302723,0.9582680294450082,incremental,2.8185369968414307,ok,
meg,theta,L6 IT Car3_1,0.0004883509384314699,0.000509618314945041,0.9582680294450082,incremental,2.8185369968414307,ok,
meg,theta,L6 IT_1,0.00442845792360036,0.004621314483553365,0.9582680294450082,incremental,2.8185369968414307,ok,
meg,theta,L6 IT_2,0.0007325364497912101,0.000764437951890628,0.9582680294450082,incremental,2.8185369968414307,ok,
meg,theta,L6 IT_3,0.015349998502165674,0.016018481291769485,0.9582680294450082,incremental,2.8185369968414307,ok,
meg,theta,L6b_1,7.590587353467626e-05,7.921152663168571e-05,0.9582680294450082,incremental,2.8185369968414307,ok,
meg,theta,L6b_2,-0.00026477635118871135,-0.00027630719491086387,0.9582680294450082,incremental,2.8185369968414307,ok,
meg,theta,L6b_3,0.05117682843820481,0.05340554715974867,0.9582680294450082,incremental,2.8185369968414307,ok,
meg,theta,Lamp5_1,0.5948320744228828,0.6207366375015,0.9582680294450082,incremental,2.8185369968414307,ok,
meg,theta,Lamp5_2,-0.0008868847846406069,-0.0009255080597380008,0.9582680294450082,incremental,2.8185369968414307,ok,
meg,theta,Lamp5_Lhx6_1,0.0010874319948050992,0.0011347889748913962,0.9582680294450082,incremental,2.8185369968414307,ok,
meg,theta,Micro-PVM_1,0.006421906626476681,0.006701576624857245,0.9582680294450082,incremental,2.8185369968414307,ok,
meg,theta,Micro-PVM_2,0.004232883681529076,0.004417223106128875,0.9582680294450082,incremental,2.8185369968414307,ok,
meg,theta,OPC_1,-0.0002095927019025723,-0.00021872033237293773,0.9582680294450082,incremental,2.8185369968414307,ok,
meg,theta,Oligo_1,0.001096503096937429,0.0011442551178217656,0.9582680294450082,incremental,2.8185369968414307,ok,
meg,theta,Oligo_2,0.0007258817832295206,0.0007574934787816341,0.9582680294450082,incremental,2.8185369968414307,ok,
meg,theta,Pax6_1,1.4830272101917785e-05,1.547612113336068e-05,0.9582680294450082,incremental,2.8185369968414307,ok,
meg,theta,Pax6_2,0.002327497015876201,0.0024288580484357774,0.9582680294450082,incremental,2.8185369968414307,ok,
meg,theta,Pvalb_1,0.0007994218343001513,0.0008342361528675287,0.9582680294450082,incremental,2.8185369968414307,ok,
meg,theta,Pvalb_2,0.0004099297882550479,0.00042778197295433447,0.9582680294450082,incremental,2.8185369968414307,ok,
meg,theta,Pvalb_3,0.026389722566928953,0.027538978402746942,0.9582680294450082,incremental,2.8185369968414307,ok,
meg,theta,Pvalb_4,0.0013881480737205631,0.001448601050088799,0.9582680294450082,incremental,2.8185369968414307,ok,
meg,theta,Pvalb_5,-0.0011141633327005351,-0.001162684445755553,0.9582680294450082,incremental,2.8185369968414307,ok,
meg,theta,Sncg_1,-0.001274871639478592,-0.0013303914983127927,0.9582680294450082,incremental,2.8185369968414307,ok,
meg,theta,Sncg_2,-0.0009950451618332412,-0.0010383787533948439,0.9582680294450082,incremental,2.8185369968414307,ok,
meg,theta,Sncg_3,0.0027897784772578094,0.002911271576986181,0.9582680294450082,incremental,2.8185369968414307,ok,
meg,theta,Sncg_4,-0.0011958751631618858,-0.0012479547750898989,0.9582680294450082,incremental,2.8185369968414307,ok,
meg,theta,Sst_1,0.00018194834736440235,0.00018987208356494977,0.9582680294450082,incremental,2.8185369968414307,ok,
meg,theta,Sst_10,0.002177066531851901,0.0022718764113551547,0.9582680294450082,incremental,2.8185369968414307,ok,
meg,theta,Sst_2,0.00023625143672900695,0.0002465400383500581,0.9582680294450082,incremental,2.8185369968414307,ok,
meg,theta,Sst_3,-0.00014679647617399372,-0.00015318937047186323,0.9582680294450082,incremental,2.8185369968414307,ok,
meg,theta,Sst_4,-0.000977054555261203,-0.001019604667210984,0.9582680294450082,incremental,2.8185369968414307,ok,
meg,theta,Sst_5,0.06626662650118531,0.06915249644670331,0.9582680294450082,incremental,2.8185369968414307,ok,
meg,theta,Sst_6,-0.0004889615827715632,-0.0005102555524624471,0.9582680294450082,incremental,2.8185369968414307,ok,
