phenotype,outcome,feature,mean_abs_shap,relative_shap,total_mean_abs_shap
meg,theta,Pvalb_1,0.0003868704492122524,0.0036340795592126524,0.10645624095694549
meg,theta,Pvalb_2,0.0009416265114478929,0.008845197829488631,0.10645624095694549
meg,theta,Pvalb_3,0.0011928327227367366,0.011204911163631624,0.10645624095694549
meg,theta,Pvalb_4,0.0007283499098680408,0.006841777460117254,0.10645624095694549
meg,theta,Pvalb_5,0.0016604795400135318,0.015597766040650317,0.10645624095694549
meg,theta,Sncg_1,0.0009495117902274364,0.008919268440179578,0.10645624095694549
meg,theta,Sncg_2,0.00042439045105398146,0.003986524859783649,0.10645624095694549
meg,theta,Sncg_3,0.002403169799666349,0.02257425002107929,0.10645624095694549
meg,theta,Sncg_4,0.0019905596808260516,0.018698384077182488,0.10645624095694549
meg,theta,Sst_1,0.0006117889659809066,0.005746858619856161,0.10645624095694549
meg,theta,Sst_10,0.0034409590185817047,0.032322755224593595,0.10645624095694549
meg,theta,Sst_2,0.0025763089006457375,0.02420063753413653,0.10645624095694549
meg,theta,Sst_3,0.0016591297990037259,0.015585087206627315,0.10645624095694549
meg,theta,Sst_4,0.0022207796554297686,0.020860962546366137,0.10645624095694549
meg,theta,Sst_5,0.0006056274340445184,0.0056889800785794664,0.10645624095694549
meg,theta,Sst_6,0.000543748193588531,0.0051077155148512255,0.10645624095694549
meg,theta,Sst_7,0.001226033015615407,0.011516779144129807,0.10645624095694549
meg,theta,Sst_8,0.0005775544477844305,0.005425275611770033,0.10645624095694549
meg,theta,Sst_9,0.001499866710817998,0.014089044449959443,0.10645624095694549
meg,theta,VLMC_1,0.0027111773012585406,0.025467528036754863,0.10645624095694549
meg,theta,Vip_1,0.001584980388161566,0.01488856241695201,0.10645624095694549
meg,theta,Vip_2,0.0010747431731472567,0.010095633318312631,0.10645624095694549
meg,theta,Vip_3,0.0008369417399292622,0.007861838182580107,0.10645624095694549
meg,theta,Vip_4,0.003422388116886787,0.032148308883749865,0.10645624095694549
meg,theta,Vip_5,0.0008469597336612963,0.0079559425173,0.10645624095694549
meg,theta,Vip_6,0.0030478976291089064,0.028630520876099498,0.10645624095694549
meg,theta,Vip_7,0.0005047970421896821,0.0047418266665440415,0.10645624095694549
meg,theta,Vip_8,0.0019328891417719502,0.018156654080559505,0.10645624095694549
meg,theta,Vip_9,0.0019794070292836834,0.01859362129914227,0.10645624095694549
