phenotype,outcome,feature,total_dominance,relative_dominance,full_r2,method,runtime_sec,status,reason
meg,delta,Astro,0.026768576018329545,0.03234521882952673,0.8275898876866934,approximate,0.4739377498626709,ok,
meg,delta,Chandelier,0.11918979098233035,0.14402035688895812,0.8275898876866934,approximate,0.4739377498626709,ok,
meg,delta,Endo,0.0024522726360991084,0.002963149589652167,0.8275898876866934,approximate,0.4739377498626709,ok,
meg,delta,L2/3 IT,0.019595079533100163,0.023677282461574026,0.8275898876866934,approximate,0.4739377498626709,ok,
meg,delta,L4 IT,0.02907958094206884,0.03513767069260965,0.8275898876866934,approximate,0.4739377498626709,ok,
meg,delta,L5 ET,0.04548486678373535,0.05496063625291043,0.8275898876866934,approximate,0.4739377498626709,ok,
meg,delta,L5 IT,0.03693733480431925,0.04463241438047015,0.8275898876866934,approximate,0.4739377498626709,ok,
meg,delta,L5/6 NP,0.045441245297544015,0.054907927191525846,0.8275898876866934,approximate,0.4739377498626709,ok,
meg,delta,L6 CT,0.027205417813685892,0.03287306698458022,0.8275898876866934,approximate,0.4739377498626709,ok,
meg,delta,L6 IT,0.04276462239705812,0.05167368890477288,0.8275898876866934,approximate,0.4739377498626709,ok,
meg,delta,L6 IT Car3,0.007086422945988161,0.008562722975985563,0.8275898876866934,approximate,0.4739377498626709,ok,
meg,delta,L6b,0.015100909024126728,0.018246850582402944,0.8275898876866934,approximate,0.4739377498626709,ok,
meg,delta,Lamp5,0.04206504188698137,0.0508283662147721,0.8275898876866934,approximate,0.4739377498626709,ok,
meg,delta,Lamp5_Lhx6,0.06878673801482187,0.08311693876189911,0.8275898876866934,approximate,0.4739377498626709,ok,
meg,delta,Micro-PVM,0.04763464262699801,0.057558270510225704,0.8275898876866934,approximate,0.4739377498626709,ok,
meg,delta,OPC,0.039495280418003785,0.04772325158346521,0.8275898876866934,approximate,0.4739377498626709,ok,
meg,delta,Oligo,0.05254916772982373,0.06349662859790482,0.8275898876866934,approximate,0.4739377498626709,ok,
meg,delta,Pax6,0.01136913781695268,0.01373764709563099,0.8275898876866934,approximate,0.4739377498626709,ok,
meg,delta,Pvalb,0.05104784588897944,0.06168253944193309,0.8275898876866934,approximate,0.4739377498626709,ok,
meg,delta,Sncg,0.009917117524616924,0.011983130379151417,0.8275898876866934,approximate,0.4739377498626709,ok,
meg,delta,Sst,0.03483360488886711,0.042090418705133234,0.8275898876866934,approximate,0.4739377498626709,ok,
meg,delta,Sst Chodl,0.010546720911996908,0.01274389775529695,0.8275898876866934,approximate,0.4739377498626709,ok,
meg,delta,VLMC,0.014612598929615049,0.017656811842470272,0.8275898876866934,approximate,0.4739377498626709,ok,
meg,delta,Vip,0.027625871870650975,0.033381113377148344,0.8275898876866934,approximate,0.4739377498626709,ok,
meg,theta,Astro,0.00292593539941072,0.0034276338033024374,0.8536312708176865,approximate,0.46782493591308594,ok,
meg,theta,Chandelier,0.03010401289205278,0.03526582720337364,0.8536312708176865,approximate,0.46782493591308594,ok,
meg,theta,Endo,0.004936970884466739,0.005783493474574396,0.8536312708176865,approximate,0.46782493591308594,ok,
meg,theta,L2/3 IT,0.055511401713669355,0.065029719050118,0.8536312708176865,approximate,0.46782493591308594,ok,
meg,theta,L4 IT,0.0721879466544983,0.08456572424455591,0.8536312708176865,approximate,0.46782493591308594,ok,
meg,theta,L5 ET,0.020499678246326994,0.024014675829167453,0.8536312708176865,approximate,0.46782493591308594,ok,
meg,theta,L5 IT,0.0914618605506771,0.10714445882830242,0.8536312708176865,approximate,0.46782493591308594,ok,
meg,theta,L5/6 NP,0.04342748878810574,0.050873826056661325,0.8536312708176865,approximate,0.46782493591308594,ok,
meg,theta,L6 CT,0.03936353176018378,0.046113038622024434,0.8536312708176865,approximate,0.46782493591308594,ok,
meg,theta,L6 IT,0.060096147784313866,0.0704005931351932,0.8536312708176865,approximate,0.46782493591308594,ok,
meg,theta,L6 IT Car3,0.0506512234532954,0.05933618552279253,0.8536312708176865,approximate,0.46782493591308594,ok,
meg,theta,L6b,0.015684563703349263,0.01837393291406153,0.8536312708176865,approximate,0.46782493591308594,ok,
meg,theta,Lamp5,0.008536874559098255,0.010000658189244699,0.8536312708176865,approximate,0.46782493591308594,ok,
meg,theta,Lamp5_Lhx6,0.032701886660604106,0.03830914796417806,0.8536312708176865,approximate,0.46782493591308594,ok,
meg,theta,Micro-PVM,0.023105120019676715,0.027066862250189717,0.8536312708176865,approximate,0.46782493591308594,ok,
meg,theta,OPC,0.006568557467565651,0.0076948416630446105,0.8536312708176865,approximate,0.46782493591308594,ok,
meg,theta,Oligo,0.012394433595637792,0.014519657396999133,0.8536312708176865,approximate,0.46782493591308594,ok,
meg,theta,Pax6,0.012034110236724472,0.014097550837373957,0.8536312708176865,approximate,0.46782493591308594,ok,
meg,theta,Pvalb,0.04915922044336379,0.05758835474276214,0.8536312708176865,approximate,0.46782493591308594,ok,
meg,theta,Sncg,0.01349718004581476,0.015811487356696668,0.8536312708176865,approximate,0.46782493591308594,ok,
meg,theta,Sst,0.10269155743086092,0.120299666778249,0.8536312708176865,approximate,0.46782493591308594,ok,
meg,theta,Sst Chodl,0.027584761802808982,0.03231461023725825,0.8536312708176865,approximate,0.46782493591308594,ok,
meg,theta,VLMC,0.017885903707462902,0.020952727856759674,0.8536312708176865,approximate,0.46782493591308594,ok,
meg,theta,Vip,0.06062090301771813,0.07101532604311678,0.8536312708176865,approximate,0.46782493591308594,ok,
meg,alpha,Astro,0.025072814586837737,0.028447617796413638,0.8813678096448077,approximate,0.4905829429626465,ok,
meg,alpha,Chandelier,0.040148598771424064,0.04555260395498674,0.8813678096448077,approximate,0.4905829429626465,ok,
meg,alpha,Endo,0.0037246453469354118,0.004225982962137508,0.8813678096448077,approximate,0.4905829429626465,ok,
meg,alpha,L2/3 IT,0.052194254459457336,0.05921960603540954,0.8813678096448077,approximate,0.4905829429626465,ok,
meg,alpha,L4 IT,0.05857736523104345,0.06646188411924212,0.8813678096448077,approximate,0.4905829429626465,ok,
meg,alpha,L5 ET,0.008183341299727245,0.009284819810954002,0.8813678096448077,approximate,0.4905829429626465,ok,
meg,alpha,L5 IT,0.07729510266302238,0.08769903077600757,0.8813678096448077,approximate,0.4905829429626465,ok,
meg,alpha,L5/6 NP,0.05052668620729737,0.05732758293913603,0.8813678096448077,approximate,0.4905829429626465,ok,
meg,alpha,L6 CT,0.03740620619873416,0.04244108508320596,0.8813678096448077,approximate,0.4905829429626465,ok,
meg,alpha,L6 IT,0.04809892027807908,0.05457303948673029,0.8813678096448077,approximate,0.4905829429626465,ok,
meg,alpha,L6 IT Car3,0.025455861081170126,0.028882222385032272,0.8813678096448077,approximate,0.4905829429626465,ok,
meg,alpha,L6b,0.015549860937097692,0.017642873686712367,0.8813678096448077,approximate,0.4905829429626465,ok,
meg,alpha,Lamp5,0.03353325137035494,0.038046830169425956,0.8813678096448077,approximate,0.4905829429626465,ok,
meg,alpha,Lamp5_Lhx6,0.05361386942629106,0.060830301310751886,0.8813678096448077,approximate,0.4905829429626465,ok,
meg,alpha,Micro-PVM,0.026073278391241225,0.029582744123306238,0.8813678096448077,approximate,0.4905829429626465,ok,
meg,alpha,OPC,0.01595554414720603,0.01810316189518668,0.8813678096448077,approximate,0.4905829429626465,ok,
meg,alpha,Oligo,0.045480636621102064,0.05160233460242985,0.8813678096448077,approximate,0.4905829429626465,ok,
meg,alpha,Pax6,0.01589143184142428,0.018030420066996258,0.8813678096448077,approximate,0.4905829429626465,ok,
meg,alpha,Pvalb,0.07966246269431215,0.09038503769092296,0.8813678096448077,approximate,0.4905829429626465,ok,
meg,alpha,Sncg,0.006177422605453388,0.007008904271127053,0.8813678096448077,approximate,0.4905829429626465,ok,
meg,alpha,Sst,0.08043753308841599,0.09126443263321861,0.8813678096448077,approximate,0.4905829429626465,ok,
meg,alpha,Sst Chodl,0.014136136211531355,0.016038861479667876,0.8813678096448077,approximate,0.4905829429626465,ok,
meg,alpha,VLMC,0.008270847494528577,0.009384104347833783,0.8813678096448077,approximate,0.4905829429626465,ok,
meg,alpha,Vip,0.05990173869212057,0.06796451837316483,0.8813678096448077,approximate,0.4905829429626465,ok,
meg,beta,Astro,0.06295836929800507,0.07472170831490413,0.8425713319170366,approximate,0.4556314945220947,ok,
meg,beta,Chandelier,0.028948200199036433,0.03435697264132268,0.8425713319170366,approximate,0.4556314945220947,ok,
meg,beta,Endo,0.0024618433187857404,0.0029218218393266496,0.8425713319170366,approximate,0.4556314945220947,ok,
meg,beta,L2/3 IT,0.026356911051714713,0.0312815189092025,0.8425713319170366,approximate,0.4556314945220947,ok,
meg,beta,L4 IT,0.052010200240982914,0.06172794904218754,0.8425713319170366,approximate,0.4556314945220947,ok,
meg,beta,L5 ET,0.12340969885873515,0.1464679537315265,0.8425713319170366,approximate,0.4556314945220947,ok,
meg,beta,L5 IT,0.051670988482845175,0.06132535789614658,0.8425713319170366,approximate,0.4556314945220947,ok,
meg,beta,L5/6 NP,0.01703107167873159,0.02021321048270433,0.8425713319170366,approximate,0.4556314945220947,ok,
meg,beta,L6 CT,0.02049620167172905,0.024325776222525457,0.8425713319170366,approximate,0.4556314945220947,ok,
meg,beta,L6 IT,0.029425827549965703,0.034923841383275436,0.8425713319170366,approximate,0.4556314945220947,ok,
meg,beta,L6 IT Car3,0.038273160001725745,0.04542423715585697,0.8425713319170366,approximate,0.4556314945220947,ok,
meg,beta,L6b,0.015397630183538982,0.01827457165971451,0.8425713319170366,approximate,0.4556314945220947,ok,
meg,beta,Lamp5,0.066808183057221,0.07929083334133571,0.8425713319170366,approximate,0.4556314945220947,ok,
meg,beta,Lamp5_Lhx6,0.021883912438298684,0.025972771217491978,0.8425713319170366,approximate,0.4556314945220947,ok,
meg,beta,Micro-PVM,0.01556451271723264,0.018472635048975526,0.8425713319170366,approximate,0.4556314945220947,ok,
meg,beta,OPC,0.03301969712928616,0.03918920081716883,0.8425713319170366,approximate,0.4556314945220947,ok,
meg,beta,Oligo,0.06606387102451351,0.07840745171593196,0.8425713319170366,approximate,0.4556314945220947,ok,
meg,beta,Pax6,0.004655432167423278,0.005525267702653896,0.8425713319170366,approximate,0.4556314945220947,ok,
meg,beta,Pvalb,0.020077718857104812,0.023829102767386534,0.8425713319170366,approximate,0.4556314945220947,ok,
meg,beta,Sncg,0.018181208788435956,0.02157824281425488,0.8425713319170366,approximate,0.4556314945220947,ok,
meg,beta,Sst,0.06695649725437983,0.07946685902787477,0.8425713319170366,approximate,0.4556314945220947,ok,
meg,beta,Sst Chodl,0.02213423079950374,0.026269859845745595,0.8425713319170366,approximate,0.4556314945220947,ok,
meg,beta,VLMC,0.0054237193354717194,0.006437104052818361,0.8425713319170366,approximate,0.4556314945220947,ok,
meg,beta,Vip,0.03336224581236892,0.03959575236966871,0.8425713319170366,approximate,0.4556314945220947,ok,
meg,gamma1,Astro,0.007077695182501755,0.009417753347623882,0.7515269216821729,approximate,0.46940183639526367,ok,
meg,gamma1,Chandelier,0.0562781872479418,0.07488512470314712,0.7515269216821729,approximate,0.46940183639526367,ok,
meg,gamma1,Endo,0.005101488564035437,0.006788164757446839,0.7515269216821729,approximate,0.46940183639526367,ok,
meg,gamma1,L2/3 IT,0.03853339422724311,0.051273471535779803,0.7515269216821729,approximate,0.46940183639526367,ok,
meg,gamma1,L4 IT,0.045510559497242725,0.06055745733682382,0.7515269216821729,approximate,0.46940183639526367,ok,
meg,gamma1,L5 ET,0.007001882103264782,0.009316874620528813,0.7515269216821729,approximate,0.46940183639526367,ok,
meg,gamma1,L5 IT,0.05967007006307145,0.0793984464714977,0.7515269216821729,approximate,0.46940183639526367,ok,
meg,gamma1,L5/6 NP,0.040696651698090225,0.05415195453942923,0.7515269216821729,approximate,0.46940183639526367,ok,
meg,gamma1,L6 CT,0.030026730118564923,0.039954297380797595,0.7515269216821729,approximate,0.46940183639526367,ok,
meg,gamma1,L6 IT,0.05744978374299694,0.07644407949405828,0.7515269216821729,approximate,0.46940183639526367,ok,
meg,gamma1,L6 IT Car3,0.021245676070981597,0.028270013299625443,0.7515269216821729,approximate,0.46940183639526367,ok,
meg,gamma1,L6b,0.012911314701884148,0.0171801093605326,0.7515269216821729,approximate,0.46940183639526367,ok,
meg,gamma1,Lamp5,0.014126304059819779,0.018796803750157486,0.7515269216821729,approximate,0.46940183639526367,ok,
meg,gamma1,Lamp5_Lhx6,0.047519755775220676,0.06323094277029397,0.7515269216821729,approximate,0.46940183639526367,ok,
meg,gamma1,Micro-PVM,0.01999825408101155,0.02661016326101619,0.7515269216821729,approximate,0.46940183639526367,ok,
meg,gamma1,OPC,0.011179098159684063,0.014875179899958126,0.7515269216821729,approximate,0.46940183639526367,ok,
meg,gamma1,Oligo,0.026058193780635213,0.03467366641012422,0.7515269216821729,approximate,0.46940183639526367,ok,
meg,gamma1,Pax6,0.011643355047082816,0.015492931405598919,0.7515269216821729,approximate,0.46940183639526367,ok,
meg,gamma1,Pvalb,0.0625943882553091,0.08328961538091217,0.7515269216821729,approximate,0.46940183639526367,ok,
meg,gamma1,Sncg,0.005716596584403125,0.0076066424494912795,0.7515269216821729,approximate,0.46940183639526367,ok,
meg,gamma1,Sst,0.08195256035104591,0.10904806998478271,0.7515269216821729,approximate,0.46940183639526367,ok,
meg,gamma1,Sst Chodl,0.025818805584182567,0.03435513065372468,0.7515269216821729,approximate,0.46940183639526367,ok,
meg,gamma1,VLMC,0.008233421784690277,0.01095559127311245,0.7515269216821729,approximate,0.46940183639526367,ok,
meg,gamma1,Vip,0.055182755001269006,0.0734275159135367,0.7515269216821729,approximate,0.46940183639526367,ok,
meg,gamma2,Astro,0.025828535194889507,0.03453666414591477,0.7478584233198065,approximate,0.557875394821167,ok,
meg,gamma2,Chandelier,0.09742648039185757,0.13027396276339742,0.7478584233198065,approximate,0.557875394821167,ok,
meg,gamma2,Endo,0.0069778580478342565,0.009330453238540735,0.7478584233198065,approximate,0.557875394821167,ok,
meg,gamma2,L2/3 IT,0.01034154609172403,0.013828213695604358,0.7478584233198065,approximate,0.557875394821167,ok,
meg,gamma2,L4 IT,0.018602124033190344,0.02487385774250419,0.7478584233198065,approximate,0.557875394821167,ok,
meg,gamma2,L5 ET,0.09831535799793811,0.13146252677279205,0.7478584233198065,approximate,0.557875394821167,ok,
meg,gamma2,L5 IT,0.012764862670064273,0.01706855505270633,0.7478584233198065,approximate,0.557875394821167,ok,
meg,gamma2,L5/6 NP,0.03493778453119814,0.04671711040721635,0.7478584233198065,approximate,0.557875394821167,ok,
meg,gamma2,L6 CT,0.023692579323896405,0.031680567584868605,0.7478584233198065,approximate,0.557875394821167,ok,
meg,gamma2,L6 IT,0.028777738460496253,0.0384801956669144,0.7478584233198065,approximate,0.557875394821167,ok,
meg,gamma2,L6 IT Car3,0.012035405882275498,0.0160931608269508,0.7478584233198065,approximate,0.557875394821167,ok,
meg,gamma2,L6b,0.013292573346265985,0.017774184166114135,0.7478584233198065,approximate,0.557875394821167,ok,
