phenotype,outcome,feature,mean_abs_shap,relative_shap,total_mean_abs_shap
enigma,ocd,Oligo,0.0009278600847242241,0.02701305153015051,0.03434858456063717
enigma,ocd,Pax6,0.00015130174189431514,0.0044048901528159065,0.03434858456063717
enigma,ocd,Pvalb,0.000704300701402444,0.020504504345997397,0.03434858456063717
enigma,ocd,Sncg,0.0006922538443902191,0.02015378081062266,0.03434858456063717
enigma,ocd,Sst,0.0010322759692840144,0.030052940535633694,0.03434858456063717
enigma,ocd,Sst Chodl,0.0020320216319431312,0.0591588171080502,0.03434858456063717
enigma,ocd,VLMC,0.0011858335560989365,0.034523505735892225,0.03434858456063717
enigma,ocd,Vip,0.0017966051813650447,0.052305071791049006,0.03434858456063717
enigma,schizophrenia,Astro,0.00559127905643192,0.017743260417138574,0.3151212868989507
enigma,schizophrenia,Chandelier,0.03239315189891875,0.1027958225789621,0.3151212868989507
enigma,schizophrenia,Endo,0.017276295797958585,0.054824274069109585,0.3151212868989507
enigma,schizophrenia,L2/3 IT,0.016355819470678837,0.05190325170233144,0.3151212868989507
enigma,schizophrenia,L4 IT,0.0034266894257380643,0.010874192154581084,0.3151212868989507
enigma,schizophrenia,L5 ET,0.007865192656556505,0.024959255320249504,0.3151212868989507
enigma,schizophrenia,L5 IT,0.007908411713007123,0.02509640586592012,0.3151212868989507
enigma,schizophrenia,L5/6 NP,0.012746916430220872,0.040450826269659144,0.3151212868989507
enigma,schizophrenia,L6 CT,0.0050858164248147415,0.016139234752635418,0.3151212868989507
enigma,schizophrenia,L6 IT,0.014211279903459061,0.04509780993632513,0.3151212868989507
enigma,schizophrenia,L6 IT Car3,0.024403595807229204,0.0774419146588934,0.3151212868989507
enigma,schizophrenia,L6b,0.014770244005294277,0.04687161616609741,0.3151212868989507
enigma,schizophrenia,Lamp5,0.02193827993893761,0.06961852737664312,0.3151212868989507
enigma,schizophrenia,Lamp5_Lhx6,0.004345655189695278,0.013790420927954608,0.3151212868989507
enigma,schizophrenia,Micro-PVM,0.005077120282513837,0.01611163857725012,0.3151212868989507
enigma,schizophrenia,OPC,0.00544658247482137,0.01728408299045794,0.3151212868989507
enigma,schizophrenia,Oligo,0.005515508429695594,0.017502811326942317,0.3151212868989507
enigma,schizophrenia,Pax6,0.034165369900097546,0.10841974604861679,0.3151212868989507
enigma,schizophrenia,Pvalb,0.007524795944245076,0.023879046757821973,0.3151212868989507
enigma,schizophrenia,Sncg,0.026125958299163712,0.08290762758766428,0.3151212868989507
enigma,schizophrenia,Sst,0.020971474335244926,0.06655048455031794,0.3151212868989507
enigma,schizophrenia,Sst Chodl,0.01048209208403422,0.03326367503505243,0.3151212868989507
enigma,schizophrenia,VLMC,0.0052456085602379824,0.016646316127542603,0.3151212868989507
enigma,schizophrenia,Vip,0.006248148869955618,0.01982775880183302,0.3151212868989507
enigma,bipolar,Astro,0.005791554792694732,0.029056645393274832,0.19931945736706375
enigma,bipolar,Chandelier,0.021870593617498782,0.10972633533324458,0.19931945736706375
enigma,bipolar,Endo,0.018869670176126528,0.09467048739439635,0.19931945736706375
enigma,bipolar,L2/3 IT,0.004744730785333118,0.023804654337360013,0.19931945736706375
enigma,bipolar,L4 IT,0.005725545506743253,0.028725472075709964,0.19931945736706375
enigma,bipolar,L5 ET,0.007081492409236342,0.03552835484693886,0.19931945736706375
enigma,bipolar,L5 IT,0.011205824604025905,0.05622042500040237,0.19931945736706375
enigma,bipolar,L5/6 NP,0.011337855350375544,0.05688283271560347,0.19931945736706375
enigma,bipolar,L6 CT,0.005458814661575306,0.027387264312697952,0.19931945736706375
enigma,bipolar,L6 IT,0.0034322100078709224,0.017219643547143598,0.19931945736706375
enigma,bipolar,L6 IT Car3,0.005934459070291661,0.02977360639389485,0.19931945736706375
enigma,bipolar,L6b,0.014126472509333783,0.07087352482261017,0.19931945736706375
enigma,bipolar,Lamp5,0.007348959076768239,0.036870254283476726,0.19931945736706375
enigma,bipolar,Lamp5_Lhx6,0.003670990964521643,0.018417624716693868,0.19931945736706375
enigma,bipolar,Micro-PVM,0.0025082476426263414,0.012584058153475653,0.19931945736706375
enigma,bipolar,OPC,0.004271524599886885,0.021430544997022086,0.19931945736706375
enigma,bipolar,Oligo,0.006185166305619643,0.03103142255815564,0.19931945736706375
enigma,bipolar,Pax6,0.011580672534544622,0.05810106392783233,0.19931945736706375
enigma,bipolar,Pvalb,0.003266974699442113,0.016390646164692796,0.19931945736706375
enigma,bipolar,Sncg,0.008333423989306489,0.041809385292273696,0.19931945736706375
enigma,bipolar,Sst,0.009413882221624648,0.04723012166488183,0.19931945736706375
enigma,bipolar,Sst Chodl,0.015821788364549623,0.07937904594739315,0.19931945736706375
enigma,bipolar,VLMC,0.004385374537626276,0.022001738292665704,0.19931945736706375
enigma,bipolar,Vip,0.006953228939441334,0.034884847828159454,0.19931945736706375
enigma,obesity,Astro,0.004700711469804148,0.02273500757425357,0.2067609370461571
enigma,obesity,Chandelier,0.00803238914907175,0.038848678400401175,0.2067609370461571
enigma,obesity,Endo,0.0019006897203512076,0.009192692524540549,0.2067609370461571
enigma,obesity,L2/3 IT,0.011053774450322114,0.05346161904777245,0.2067609370461571
enigma,obesity,L4 IT,0.0021741497419017685,0.01051528288158422,0.2067609370461571
enigma,obesity,L5 ET,0.008186187019096885,0.03959252234027846,0.2067609370461571
enigma,obesity,L5 IT,0.008635483020028804,0.0417655440306939,0.2067609370461571
enigma,obesity,L5/6 NP,0.015525765137085975,0.07509041774955788,0.2067609370461571
enigma,obesity,L6 CT,0.01094987985624237,0.05295913247770748,0.2067609370461571
enigma,obesity,L6 IT,0.00548705455483778,0.02653815867362245,0.2067609370461571
enigma,obesity,L6 IT Car3,0.007558089569939568,0.03655472681598607,0.2067609370461571
enigma,obesity,L6b,0.00848937164835394,0.041058875867150776,0.2067609370461571
enigma,obesity,Lamp5,0.014903751944360591,0.07208204875292035,0.2067609370461571
enigma,obesity,Lamp5_Lhx6,0.0035079002198606358,0.016965971764180656,0.2067609370461571
enigma,obesity,Micro-PVM,0.007952642877887058,0.03846298527904097,0.2067609370461571
enigma,obesity,OPC,0.004253913413080731,0.02057406719979747,0.2067609370461571
enigma,obesity,Oligo,0.008142246949924633,0.039380006041020044,0.2067609370461571
enigma,obesity,Pax6,0.01974729788354697,0.0955078757412412,0.2067609370461571
enigma,obesity,Pvalb,0.004420512426326893,0.021379823913934292,0.2067609370461571
enigma,obesity,Sncg,0.016663032392871244,0.08059081483632184,0.2067609370461571
enigma,obesity,Sst,0.005048770018816284,0.024418393972016103,0.2067609370461571
enigma,obesity,Sst Chodl,0.006623706657436862,0.03203558056983555,0.2067609370461571
enigma,obesity,VLMC,0.000933626796291377,0.0045154892874322535,0.2067609370461571
enigma,obesity,Vip,0.021869990128717518,0.10577428425871026,0.2067609370461571
enigma,schizotypy,Astro,0.0004858092312126905,0.08991602895699664,0.0054029213350273095
enigma,schizotypy,Chandelier,0.00019642518911343085,0.036355367204774974,0.0054029213350273095
enigma,schizotypy,Endo,0.00011618622678007867,0.021504334336100675,0.0054029213350273095
enigma,schizotypy,L2/3 IT,0.00016234259482301896,0.030047188318391163,0.0054029213350273095
enigma,schizotypy,L4 IT,3.9008337729178936e-05,0.007219860388543259,0.0054029213350273095
enigma,schizotypy,L5 ET,0.0006443775773288736,0.11926466024062825,0.0054029213350273095
enigma,schizotypy,L5 IT,0.00012534666021915618,0.023199793675789768,0.0054029213350273095
enigma,schizotypy,L5/6 NP,0.00012972560714815315,0.024010271315100952,0.0054029213350273095
enigma,schizotypy,L6 CT,8.581572365061802e-05,0.0158832080515909,0.0054029213350273095
enigma,schizotypy,L6 IT,4.4072416329626414e-05,0.008157145661903968,0.0054029213350273095
enigma,schizotypy,L6 IT Car3,0.0001056049508826655,0.01954589828987982,0.0054029213350273095
enigma,schizotypy,L6b,0.0005176714638133325,0.09581325207480851,0.0054029213350273095
enigma,schizotypy,Lamp5,0.00031488840590275746,0.05828113836515183,0.0054029213350273095
enigma,schizotypy,Lamp5_Lhx6,5.3999702725550163e-05,0.009994538024358858,0.0054029213350273095
enigma,schizotypy,Micro-PVM,0.0001230568482519058,0.02277598369869359,0.0054029213350273095
enigma,schizotypy,OPC,0.0005363527843751147,0.0992708853445492,0.0054029213350273095
enigma,schizotypy,Oligo,0.0005559231182939637,0.10289306170161992,0.0054029213350273095
enigma,schizotypy,Pax6,5.152126726227304e-05,0.009535816656862841,0.0054029213350273095
enigma,schizotypy,Pvalb,0.000200301127127491,0.03707274541069707,0.0054029213350273095
enigma,schizotypy,Sncg,0.0003921858492821175,0.07258774003233477,0.0054029213350273095
enigma,schizotypy,Sst,9.888373689390827e-05,0.01830190201971698,0.0054029213350273095
enigma,schizotypy,Sst Chodl,0.00016378246387109758,0.030313686562358534,0.0054029213350273095
enigma,schizotypy,VLMC,0.00011329573519970745,0.02096934753893373,0.0054029213350273095
enigma,schizotypy,Vip,0.00014634431681059986,0.02708614613021386,0.0054029213350273095
enigma,parkinson,Astro,0.013478897508983694,0.03845925353227385,0.3504721561398119
enigma,parkinson,Chandelier,0.003940141436865171,0.01124238079356396,0.3504721561398119
enigma,parkinson,Endo,0.005261424290224123,0.015012388853296558,0.3504721561398119
enigma,parkinson,L2/3 IT,0.03267270161489522,0.09322481413291298,0.3504721561398119
enigma,parkinson,L4 IT,0.013741277436320571,0.03920790052958969,0.3504721561398119
enigma,parkinson,L5 ET,0.006226787770726879,0.01776685440381421,0.3504721561398119
enigma,parkinson,L5 IT,0.04165077113247881,0.11884188345011722,0.3504721561398119
enigma,parkinson,L5/6 NP,0.00619425052935329,0.017674016097536296,0.3504721561398119
enigma,parkinson,L6 CT,0.02796623415991928,0.07979588012909894,0.3504721561398119
enigma,parkinson,L6 IT,0.007666511190538694,0.0218748081872739,0.3504721561398119
enigma,parkinson,L6 IT Car3,0.007042827442079499,0.02009525526835274,0.3504721561398119
enigma,parkinson,L6b,0.007247412678721476,0.020678997038013784,0.3504721561398119
enigma,parkinson,Lamp5,0.005970434194174781,0.017035402355310154,0.3504721561398119
enigma,parkinson,Lamp5_Lhx6,0.00850769351031662,0.024274948412514385,0.3504721561398119
enigma,parkinson,Micro-PVM,0.015480769017832406,0.044171180924446246,0.3504721561398119
enigma,parkinson,OPC,0.013729248924837461,0.039173579653387726,0.3504721561398119
enigma,parkinson,Oligo,0.015443548120856921,0.04406497877308151,0.3504721561398119
enigma,parkinson,Pax6,0.012973377937475739,0.037016857716652224,0.3504721561398119
enigma,parkinson,Pvalb,0.006108688133107347,0.01742988145018414,0.3504721561398119
enigma,parkinson,Sncg,0.008962183585027515,0.025571742085703036,0.3504721561398119
enigma,parkinson,Sst,0.03309653524562299,0.094434135967195,0.3504721561398119
enigma,parkinson,Sst Chodl,0.012843901985583852,0.036647424797021835,0.3504721561398119
enigma,parkinson,VLMC,0.0036638202866972596,0.01045395539278068,0.3504721561398119
enigma,parkinson,Vip,0.04060271800717229,0.11585148005587889,0.3504721561398119
