phenotype,outcome,feature,total_dominance,relative_dominance,full_r2,method,runtime_sec,status,reason
enigma,schizophrenia,L6b_1,-9.182663940454638e-05,-0.00010817227680549752,0.8488925454500518,incremental,3.1959664821624756,ok,
enigma,schizophrenia,L6b_2,0.0004668053942357142,0.0005498992737511095,0.8488925454500518,incremental,3.1959664821624756,ok,
enigma,schizophrenia,L6b_3,0.015219478019806276,0.017928627246617493,0.8488925454500518,incremental,3.1959664821624756,ok,
enigma,schizophrenia,Lamp5_1,0.0021557720535073654,0.0025395111136998546,0.8488925454500518,incremental,3.1959664821624756,ok,
enigma,schizophrenia,Lamp5_2,-0.0011369522083802819,-0.0013393358375853228,0.8488925454500518,incremental,3.1959664821624756,ok,
enigma,schizophrenia,Lamp5_Lhx6_1,0.0013616885047683658,0.0016040764076287752,0.8488925454500518,incremental,3.1959664821624756,ok,
enigma,schizophrenia,Micro-PVM_1,0.2781923301347069,0.32771206629835525,0.8488925454500518,incremental,3.1959664821624756,ok,
enigma,schizophrenia,Micro-PVM_2,0.04658882266515629,0.05488188453870402,0.8488925454500518,incremental,3.1959664821624756,ok,
enigma,schizophrenia,OPC_1,0.0005062719216587519,0.0005963910560556814,0.8488925454500518,incremental,3.1959664821624756,ok,
enigma,schizophrenia,Oligo_1,0.0006393325761177016,0.0007531372251346027,0.8488925454500518,incremental,3.1959664821624756,ok,
enigma,schizophrenia,Oligo_2,-0.001927411991406669,-0.0022705017280895377,0.8488925454500518,incremental,3.1959664821624756,ok,
enigma,schizophrenia,Pax6_1,0.00012238430537547806,0.00014416937223850207,0.8488925454500518,incremental,3.1959664821624756,ok,
enigma,schizophrenia,Pax6_2,-0.0026179423867400686,-0.003083950260574065,0.8488925454500518,incremental,3.1959664821624756,ok,
enigma,schizophrenia,Pvalb_1,0.00197238155232371,0.002323476113549831,0.8488925454500518,incremental,3.1959664821624756,ok,
enigma,schizophrenia,Pvalb_2,-0.0019724623345962478,-0.002323571275502862,0.8488925454500518,incremental,3.1959664821624756,ok,
enigma,schizophrenia,Pvalb_3,-0.0014284731835010334,-0.001682749119611728,0.8488925454500518,incremental,3.1959664821624756,ok,
enigma,schizophrenia,Pvalb_4,0.000840178841193806,0.0009897352093584165,0.8488925454500518,incremental,3.1959664821624756,ok,
enigma,schizophrenia,Pvalb_5,-0.004126604387308053,-0.004861162239468457,0.8488925454500518,incremental,3.1959664821624756,ok,
enigma,schizophrenia,Sncg_1,0.0013436210029508233,0.0015827927929776844,0.8488925454500518,incremental,3.1959664821624756,ok,
enigma,schizophrenia,Sncg_2,0.0001700511165875218,0.0002003211331033269,0.8488925454500518,incremental,3.1959664821624756,ok,
enigma,schizophrenia,Sncg_3,0.0283016575698688,0.03333950536091031,0.8488925454500518,incremental,3.1959664821624756,ok,
enigma,schizophrenia,Sncg_4,0.0019649264536357736,0.002314693967060391,0.8488925454500518,incremental,3.1959664821624756,ok,
enigma,schizophrenia,Sst Chodl_1,0.15572212356006365,0.18344150198362913,0.8488925454500518,incremental,3.1959664821624756,ok,
enigma,schizophrenia,Sst_1,-0.00024323540833415258,-0.00028653262375534006,0.8488925454500518,incremental,3.1959664821624756,ok,
enigma,schizophrenia,Sst_10,0.020831722357708804,0.024539881365861903,0.8488925454500518,incremental,3.1959664821624756,ok,
enigma,schizophrenia,Sst_2,-0.0005896675707800503,-0.0006946315808055896,0.8488925454500518,incremental,3.1959664821624756,ok,
enigma,schizophrenia,Sst_3,0.02884678824701581,0.03398167224065125,0.8488925454500518,incremental,3.1959664821624756,ok,
enigma,schizophrenia,Sst_4,-0.001621482591199097,-0.0019101152435488126,0.8488925454500518,incremental,3.1959664821624756,ok,
enigma,schizophrenia,Sst_5,-0.001918171458740403,-0.002259616330737666,0.8488925454500518,incremental,3.1959664821624756,ok,
enigma,schizophrenia,Sst_6,0.004758908222107561,0.0056060195693962206,0.8488925454500518,incremental,3.1959664821624756,ok,
enigma,schizophrenia,Sst_7,-4.9784705632660575e-05,-5.864665192255464e-05,0.8488925454500518,incremental,3.1959664821624756,ok,
enigma,schizophrenia,Sst_8,0.009419607041105338,0.011096347931894499,0.8488925454500518,incremental,3.1959664821624756,ok,
enigma,schizophrenia,Sst_9,0.007806330303551712,0.009195899228226913,0.8488925454500518,incremental,3.1959664821624756,ok,
enigma,schizophrenia,VLMC_1,0.0031936804379972816,0.0037621727922043527,0.8488925454500518,incremental,3.1959664821624756,ok,
enigma,schizophrenia,Vip_1,-0.00013745562962719227,-0.00016192347354672355,0.8488925454500518,incremental,3.1959664821624756,ok,
enigma,schizophrenia,Vip_2,-0.0020804814968099494,-0.0024508184315683375,0.8488925454500518,incremental,3.1959664821624756,ok,
enigma,schizophrenia,Vip_3,0.001503893468345785,0.0017715946222009473,0.8488925454500518,incremental,3.1959664821624756,ok,
enigma,schizophrenia,Vip_4,-0.00025919203720914386,-0.00030532961868775713,0.8488925454500518,incremental,3.1959664821624756,ok,
enigma,schizophrenia,Vip_5,-0.0005569466810468882,-0.0006560861961057927,0.8488925454500518,incremental,3.1959664821624756,ok,
enigma,schizophrenia,Vip_6,0.005766807824664544,0.006793330740826795,0.8488925454500518,incremental,3.1959664821624756,ok,
enigma,schizophrenia,Vip_7,0.0009964321476584326,0.0011738024476704064,0.8488925454500518,incremental,3.1959664821624756,ok,
enigma,schizophrenia,Vip_8,0.000983418523097801,0.0011584723277036535,0.8488925454500518,incremental,3.1959664821624756,ok,
enigma,schizophrenia,Vip_9,0.000523270332812964,0.0006164152761355033,0.8488925454500518,incremental,3.1959664821624756,ok,
enigma,bipolar,Astro_1,-0.0007489896882711955,-0.0009224526889248316,0.8119545828894308,incremental,3.0991570949554443,ok,
enigma,bipolar,Astro_2,-8.394886120899336e-05,-0.00010339107996687695,0.8119545828894308,incremental,3.0991570949554443,ok,
enigma,bipolar,Chandelier_1,-0.00013382272347794988,-0.000164815528230319,0.8119545828894308,incremental,3.0991570949554443,ok,
enigma,bipolar,Endo_1,0.04225668074080424,0.05204315811658965,0.8119545828894308,incremental,3.0991570949554443,ok,
enigma,bipolar,L2/3 IT_1,0.26131877314509744,0.3218391504302685,0.8119545828894308,incremental,3.0991570949554443,ok,
enigma,bipolar,L2/3 IT_2,-0.0021794754316597498,-0.002684233179525687,0.8119545828894308,incremental,3.0991570949554443,ok,
enigma,bipolar,L2/3 IT_3,0.03438721440447312,0.04235115501424032,0.8119545828894308,incremental,3.0991570949554443,ok,
enigma,bipolar,L2/3 IT_4,-0.0001189566119506047,-0.00014650648503920547,0.8119545828894308,incremental,3.0991570949554443,ok,
enigma,bipolar,L2/3 IT_5,0.022215957572296552,0.02736108403161984,0.8119545828894308,incremental,3.0991570949554443,ok,
enigma,bipolar,L2/3 IT_6,0.002305052536507257,0.0028388934370004674,0.8119545828894308,incremental,3.0991570949554443,ok,
enigma,bipolar,L2/3 IT_7,0.0030758501440918407,0.003788204671677676,0.8119545828894308,incremental,3.0991570949554443,ok,
enigma,bipolar,L2/3 IT_8,-0.00023271154843973463,-0.0002866066074922623,0.8119545828894308,incremental,3.0991570949554443,ok,
enigma,bipolar,L4 IT_1,0.008069185813499247,0.00993797680750092,0.8119545828894308,incremental,3.0991570949554443,ok,
enigma,bipolar,L4 IT_2,-0.0005487780959001487,-0.0006758728966677677,0.8119545828894308,incremental,3.0991570949554443,ok,
enigma,bipolar,L4 IT_3,0.0013953505663644172,0.0017185081478312578,0.8119545828894308,incremental,3.0991570949554443,ok,
enigma,bipolar,L5 ET_1,-0.005012280498181254,-0.006173104510777556,0.8119545828894308,incremental,3.0991570949554443,ok,
enigma,bipolar,L5 IT_1,0.048149032947116366,0.059300155404964486,0.8119545828894308,incremental,3.0991570949554443,ok,
enigma,bipolar,L5 IT_2,0.0018159062634548473,0.002236462853615214,0.8119545828894308,incremental,3.0991570949554443,ok,
enigma,bipolar,L5 IT_3,-0.001518927928679581,-0.0018707055304427334,0.8119545828894308,incremental,3.0991570949554443,ok,
enigma,bipolar,L5 IT_4,-0.0004757886451106641,-0.0005859793825136342,0.8119545828894308,incremental,3.0991570949554443,ok,
enigma,bipolar,L5 IT_5,-0.0002877480157410517,-0.00035438929935843006,0.8119545828894308,incremental,3.0991570949554443,ok,
enigma,bipolar,L5/6 NP_1,0.0010109329325338479,0.0012450609354729305,0.8119545828894308,incremental,3.0991570949554443,ok,
enigma,bipolar,L5/6 NP_2,0.0005109185670750804,0.0006292452531728066,0.8119545828894308,incremental,3.0991570949554443,ok,
enigma,bipolar,L6 CT_1,-0.0006387862387383647,-0.0007867265635291727,0.8119545828894308,incremental,3.0991570949554443,ok,
enigma,bipolar,L6 CT_2,0.009906631406842115,0.012200967413212034,0.8119545828894308,incremental,3.0991570949554443,ok,
enigma,bipolar,L6 IT Car3_1,-0.000565349421871808,-0.0006962820751130552,0.8119545828894308,incremental,3.0991570949554443,ok,
enigma,bipolar,L6 IT_1,0.00047178867022945603,0.0005810530295309665,0.8119545828894308,incremental,3.0991570949554443,ok,
enigma,bipolar,L6 IT_2,0.01019096542121578,0.012551152042211642,0.8119545828894308,incremental,3.0991570949554443,ok,
enigma,bipolar,L6 IT_3,-0.00021470623071317974,-0.0002644313305666971,0.8119545828894308,incremental,3.0991570949554443,ok,
enigma,bipolar,L6b_1,0.006469437091900954,0.007967732713421903,0.8119545828894308,incremental,3.0991570949554443,ok,
enigma,bipolar,L6b_2,0.001640014638243814,0.00201983543513929,0.8119545828894308,incremental,3.0991570949554443,ok,
enigma,bipolar,L6b_3,0.0036904084328801545,0.004545092189451564,0.8119545828894308,incremental,3.0991570949554443,ok,
enigma,bipolar,Lamp5_1,0.00046463094720750053,0.0005722376066331932,0.8119545828894308,incremental,3.0991570949554443,ok,
enigma,bipolar,Lamp5_2,-0.005324224498144403,-0.006557293487029234,0.8119545828894308,incremental,3.0991570949554443,ok,
enigma,bipolar,Lamp5_Lhx6_1,-0.00020668497187070756,-0.00025455238042403316,0.8119545828894308,incremental,3.0991570949554443,ok,
enigma,bipolar,Micro-PVM_1,0.003402668670979825,0.004190713055490185,0.8119545828894308,incremental,3.0991570949554443,ok,
enigma,bipolar,Micro-PVM_2,-0.0003020317651294402,-0.00037198110768046477,0.8119545828894308,incremental,3.0991570949554443,ok,
enigma,bipolar,OPC_1,0.0006024191501479148,0.0007419370034271365,0.8119545828894308,incremental,3.0991570949554443,ok,
enigma,bipolar,Oligo_1,0.0016739483919236964,0.0020616281097481644,0.8119545828894308,incremental,3.0991570949554443,ok,
enigma,bipolar,Oligo_2,0.007846547778891044,0.009663776699145204,0.8119545828894308,incremental,3.0991570949554443,ok,
enigma,bipolar,Pax6_1,0.00445501242246793,0.005486775389103997,0.8119545828894308,incremental,3.0991570949554443,ok,
enigma,bipolar,Pax6_2,0.003113339812505278,0.003834376796576616,0.8119545828894308,incremental,3.0991570949554443,ok,
enigma,bipolar,Pvalb_1,0.022169476122360976,0.027303837664747733,0.8119545828894308,incremental,3.0991570949554443,ok,
enigma,bipolar,Pvalb_2,0.1787751142761862,0.22017871201612663,0.8119545828894308,incremental,3.0991570949554443,ok,
enigma,bipolar,Pvalb_3,0.09204617763713574,0.11336370232627935,0.8119545828894308,incremental,3.0991570949554443,ok,
enigma,bipolar,Pvalb_4,-0.0011390481274647923,-0.0014028470944906337,0.8119545828894308,incremental,3.0991570949554443,ok,
enigma,bipolar,Pvalb_5,0.004039366313194348,0.004974867311937341,0.8119545828894308,incremental,3.0991570949554443,ok,
enigma,bipolar,Sncg_1,0.0007703269216161601,0.0009487315397307889,0.8119545828894308,incremental,3.0991570949554443,ok,
enigma,bipolar,Sncg_2,-0.0018385349075533686,-0.002264332200713416,0.8119545828894308,incremental,3.0991570949554443,ok,
enigma,bipolar,Sncg_3,0.0007251651354402977,0.0008931104654397255,0.8119545828894308,incremental,3.0991570949554443,ok,
enigma,bipolar,Sncg_4,0.0023469983909939485,0.002890553782752101,0.8119545828894308,incremental,3.0991570949554443,ok,
enigma,bipolar,Sst Chodl_1,0.00686963679729069,0.008460617061664118,0.8119545828894308,incremental,3.0991570949554443,ok,
enigma,bipolar,Sst_1,-0.005688044413070026,-0.007005372631592874,0.8119545828894308,incremental,3.0991570949554443,ok,
enigma,bipolar,Sst_10,0.011331026810410094,0.013955247065774756,0.8119545828894308,incremental,3.0991570949554443,ok,
enigma,bipolar,Sst_2,-0.0007519653285603667,-0.0009261174755420609,0.8119545828894308,incremental,3.0991570949554443,ok,
enigma,bipolar,Sst_3,0.0036224738421238856,0.0044614242205923745,0.8119545828894308,incremental,3.0991570949554443,ok,
enigma,bipolar,Sst_4,0.001630256883378589,0.0020078178234762076,0.8119545828894308,incremental,3.0991570949554443,ok,
enigma,bipolar,Sst_5,0.0015339310445984244,0.00188918330769162,0.8119545828894308,incremental,3.0991570949554443,ok,
enigma,bipolar,Sst_6,-0.004314967914599177,-0.005314297136231294,0.8119545828894308,incremental,3.0991570949554443,ok,
enigma,bipolar,Sst_7,-0.0009337540340491612,-0.0011500077143801486,0.8119545828894308,incremental,3.0991570949554443,ok,
enigma,bipolar,Sst_8,0.00065304970890534,0.0008042933960436431,0.8119545828894308,incremental,3.0991570949554443,ok,
enigma,bipolar,Sst_9,-0.0011657416169257306,-0.0014357226887953625,0.8119545828894308,incremental,3.0991570949554443,ok,
enigma,bipolar,VLMC_1,0.0014871350667078342,0.0018315495694546098,0.8119545828894308,incremental,3.0991570949554443,ok,
enigma,bipolar,Vip_1,0.0005053481255442582,0.0006223847197781933,0.8119545828894308,incremental,3.0991570949554443,ok,
enigma,bipolar,Vip_2,0.0035377263606871656,0.004357049563163708,0.8119545828894308,incremental,3.0991570949554443,ok,
enigma,bipolar,Vip_3,0.028157618134279305,0.03467880929260512,0.8119545828894308,incremental,3.0991570949554443,ok,
enigma,bipolar,Vip_4,0.001441470960193092,0.0017753098394536514,0.8119545828894308,incremental,3.0991570949554443,ok,
enigma,bipolar,Vip_5,0.0020118175072468825,0.0024777463538509827,0.8119545828894308,incremental,3.0991570949554443,ok,
enigma,bipolar,Vip_6,-0.0004737353602523031,-0.0005834505651368616,0.8119545828894308,incremental,3.0991570949554443,ok,
enigma,bipolar,Vip_7,0.000318705419624532,0.0003925163135238221,0.8119545828894308,incremental,3.0991570949554443,ok,
enigma,bipolar,Vip_8,-0.0005227994225739385,-0.0006438776670408073,0.8119545828894308,incremental,3.0991570949554443,ok,
enigma,bipolar,Vip_9,0.0029648952629010017,0.0036515530860729817,0.8119545828894308,incremental,3.0991570949554443,ok,
enigma,obesity,Astro_1,0.0004635780818227353,0.0005172223672048059,0.8962839026626455,incremental,2.984215259552002,ok,
enigma,obesity,Astro_2,0.002363219665137417,0.0026366864986829015,0.8962839026626455,incremental,2.984215259552002,ok,
enigma,obesity,Chandelier_1,0.00894247744273513,0.00997728221623658,0.8962839026626455,incremental,2.984215259552002,ok,
enigma,obesity,Endo_1,0.004587616511709025,0.005118485892784989,0.8962839026626455,incremental,2.984215259552002,ok,
enigma,obesity,L2/3 IT_1,0.012251186330991426,0.01366886797207456,0.8962839026626455,incremental,2.984215259552002,ok,
enigma,obesity,L2/3 IT_2,0.0011542784742232248,0.0012878491634114358,0.8962839026626455,incremental,2.984215259552002,ok,
enigma,obesity,L2/3 IT_3,-0.0002652092520646354,-0.00029589871164344475,0.8962839026626455,incremental,2.984215259552002,ok,
enigma,obesity,L2/3 IT_4,-5.198892972790858e-06,-5.800497986571207e-06,0.8962839026626455,incremental,2.984215259552002,ok,
enigma,obesity,L2/3 IT_5,-0.0002067122048533543,-0.0002306325085603587,0.8962839026626455,incremental,2.984215259552002,ok,
enigma,obesity,L2/3 IT_6,0.002691808674853191,0.0030032991408821138,0.8962839026626455,incremental,2.984215259552002,ok,
enigma,obesity,L2/3 IT_7,0.0011148232578396255,0.0012438282719657821,0.8962839026626455,incremental,2.984215259552002,ok,
enigma,obesity,L2/3 IT_8,-0.001297354015443286,-0.0014474811068113096,0.8962839026626455,incremental,2.984215259552002,ok,
enigma,obesity,L4 IT_1,0.023019346388438944,0.02568309697413282,0.8962839026626455,incremental,2.984215259552002,ok,
enigma,obesity,L4 IT_2,-0.0003693490082330442,-0.0004120893024361996,0.8962839026626455,incremental,2.984215259552002,ok,
enigma,obesity,L4 IT_3,-0.0018670510022839037,-0.0020831022366209423,0.8962839026626455,incremental,2.984215259552002,ok,
enigma,obesity,L5 ET_1,0.0008184415466336858,0.0009131498894516475,0.8962839026626455,incremental,2.984215259552002,ok,
enigma,obesity,L5 IT_1,0.0024427901434633803,0.002725464706223591,0.8962839026626455,incremental,2.984215259552002,ok,
enigma,obesity,L5 IT_2,-0.0023857418177897216,-0.0026618148677023568,0.8962839026626455,incremental,2.984215259552002,ok,
enigma,obesity,L5 IT_3,0.0005357348870684842,0.0005977290069328967,0.8962839026626455,incremental,2.984215259552002,ok,
enigma,obesity,L5 IT_4,0.0009454295595735518,0.0010548326894691585,0.8962839026626455,incremental,2.984215259552002,ok,
enigma,obesity,L5 IT_5,0.0009670901990426195,0.001078999852802918,0.8962839026626455,incremental,2.984215259552002,ok,
enigma,obesity,L5/6 NP_1,0.00047944581729264524,0.0005349262838128926,0.8962839026626455,incremental,2.984215259552002,ok,
enigma,obesity,L5/6 NP_2,-0.0005989195692303051,-0.0006682252882720062,0.8962839026626455,incremental,2.984215259552002,ok,
enigma,obesity,L6 CT_1,-2.292299278305876e-05,-2.5575593531201467e-05,0.8962839026626455,incremental,2.984215259552002,ok,
enigma,obesity,L6 CT_2,0.0028049633734356094,0.00312954786435719,0.8962839026626455,incremental,2.984215259552002,ok,
enigma,obesity,L6 IT Car3_1,0.011835561558192875,0.013205147970450264,0.8962839026626455,incremental,2.984215259552002,ok,
enigma,obesity,L6 IT_1,0.0026832858758260025,0.002993790101389304,0.8962839026626455,incremental,2.984215259552002,ok,
enigma,obesity,L6 IT_2,-0.0006396495604746866,-0.00071366846885729,0.8962839026626455,incremental,2.984215259552002,ok,
enigma,obesity,L6 IT_3,0.02537486235722186,0.02831118832084254,0.8962839026626455,incremental,2.984215259552002,ok,
enigma,obesity,L6b_1,0.0035913510801394155,0.004006934710609405,0.8962839026626455,incremental,2.984215259552002,ok,
enigma,obesity,L6b_2,0.01225483253765336,0.013672936110140078,0.8962839026626455,incremental,2.984215259552002,ok,
enigma,obesity,L6b_3,0.0015153361081572392,0.0016906876310681664,0.8962839026626455,incremental,2.984215259552002,ok,
enigma,obesity,Lamp5_1,0.022048061791690055,0.024599417356699734,0.8962839026626455,incremental,2.984215259552002,ok,
enigma,obesity,Lamp5_2,0.0033805330641724085,0.0037717212750665854,0.8962839026626455,incremental,2.984215259552002,ok,
enigma,obesity,Lamp5_Lhx6_1,0.0037437065597232255,0.004176920447418019,0.8962839026626455,incremental,2.984215259552002,ok,
enigma,obesity,Micro-PVM_1,0.0010456310416688819,0.0011666292773557148,0.8962839026626455,incremental,2.984215259552002,ok,
enigma,obesity,Micro-PVM_2,-0.00295514541601527,-0.003297108658580433,0.8962839026626455,incremental,2.984215259552002,ok,
enigma,obesity,OPC_1,0.0006246281359555406,0.000696908796531902,0.8962839026626455,incremental,2.984215259552002,ok,
enigma,obesity,Oligo_1,0.009765660423469824,0.010895722208619812,0.8962839026626455,incremental,2.984215259552002,ok,
enigma,obesity,Oligo_2,0.0022959785138262356,0.0025616643420744607,0.8962839026626455,incremental,2.984215259552002,ok,
enigma,obesity,Pax6_1,0.0013701712265319355,0.001528724573164244,0.8962839026626455,incremental,2.984215259552002,ok,
enigma,obesity,Pax6_2,0.004544319592006518,0.005070178744152862,0.8962839026626455,incremental,2.984215259552002,ok,
enigma,obesity,Pvalb_1,0.0012507725838500905,0.001395509369446828,0.8962839026626455,incremental,2.984215259552002,ok,
enigma,obesity,Pvalb_2,0.002038931592738713,0.002274872489265437,0.8962839026626455,incremental,2.984215259552002,ok,
enigma,obesity,Pvalb_3,0.004474009234872844,0.00499173221964785,0.8962839026626455,incremental,2.984215259552002,ok,
